Latitude: 41.779  Longitude: -80.697
X & Y on Lambert Conformal Conic: 1517049.54 99942.99
Tile: 11750
Elevation: 277 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
1985,300,0.00,17.93,3.36
1985,301,0.00,11.19,1.82
1985,302,0.00,12.31,-3.18
1985,303,0.00,11.65,1.06
1985,304,0.00,17.00,4.80
1985,305,0.00,17.73,6.99
1985,306,11.99,13.58,9.28
1985,307,10.57,12.89,8.37
1985,308,98.19,11.12,9.44
1985,309,17.43,9.33,8.36
1985,310,2.01,9.00,7.03
1985,311,8.05,8.93,5.69
1985,312,0.00,12.23,1.17
1985,313,16.22,12.32,2.04
1985,314,8.70,11.92,6.25
1985,315,4.40,8.13,3.69
1985,316,4.96,15.88,3.47
1985,317,4.46,16.25,7.42
1985,318,4.87,18.43,7.32
1985,319,9.24,7.03,4.96
1985,320,15.40,11.44,2.64
1985,321,0.00,8.93,3.52
1985,322,0.00,16.63,0.72
1985,323,3.36,22.51,4.74
1985,324,0.00,15.23,5.27
1985,325,2.63,5.90,-0.23
1985,326,8.12,4.67,-2.15
1985,327,0.00,5.60,-0.16
1985,328,0.00,5.05,0.51
1985,329,18.94,4.52,-1.32
1985,330,23.71,14.86,-0.90
1985,331,5.21,8.73,1.27
1985,332,0.99,3.87,-0.70
1985,333,0.00,5.00,-0.35
1985,334,0.00,9.86,1.37
1985,335,8.13,15.07,3.40
1985,336,4.77,-1.16,-6.32
1985,337,0.00,-1.24,-6.83
1985,338,0.00,0.36,-4.65
1985,339,7.03,2.22,-3.75
1985,340,0.00,2.30,-1.82
1985,341,0.00,1.92,-0.36
1985,342,0.00,4.72,-1.36
1985,343,0.00,3.85,-0.44
1985,344,10.45,8.38,0.04
1985,345,8.53,5.47,0.85
1985,346,0.00,2.49,1.08
1985,347,6.74,1.62,-1.11
1985,348,2.12,-6.64,-9.58
1985,349,0.00,-3.05,-14.87
1985,350,4.07,-1.02,-9.83
1985,351,2.88,-7.23,-11.84
1985,352,1.75,-9.86,-13.43
1985,353,0.00,-7.68,-15.25
1985,354,3.75,-4.32,-19.48
1985,355,0.00,-6.94,-12.01
1985,356,3.63,-0.71,-14.38
1985,357,4.40,1.97,-9.66
1985,358,2.14,1.25,-3.13
1985,359,2.98,-8.02,-17.32
1985,360,3.31,-2.69,-20.22
1985,361,3.08,-2.54,-18.29
1985,362,0.00,-5.33,-16.95
1985,363,0.00,-2.97,-13.88
1985,364,0.00,1.86,-11.21
1985,365,0.00,4.33,-10.44
1986,1,0.00,-1.00,-8.10
1986,2,0.00,5.33,-5.56
1986,3,3.07,3.67,-2.77
1986,4,5.41,1.86,-3.81
1986,5,6.11,-1.58,-4.31
1986,6,0.00,-4.28,-7.54
1986,7,0.00,-6.95,-11.35
1986,8,0.00,-6.78,-16.86
1986,9,0.00,3.06,-15.78
1986,10,0.00,1.62,-8.79
1986,11,0.00,4.39,-6.02
1986,12,2.87,6.03,-4.43
1986,13,1.27,-6.01,-8.65
1986,14,0.00,-5.18,-15.39
1986,15,0.00,-5.23,-24.06
1986,16,0.00,7.70,-20.02
1986,17,3.30,8.04,-8.35
1986,18,2.31,10.91,-0.70
1986,19,18.88,9.36,2.89
1986,20,3.81,-0.11,-0.72
1986,21,0.00,7.29,-1.94
1986,22,0.00,5.01,-1.34
1986,23,0.00,0.92,-4.57
1986,24,0.00,1.41,-9.37
1986,25,0.00,2.28,-6.69
1986,26,4.57,-0.14,-2.81
1986,27,3.77,-8.65,-12.01
1986,28,0.00,-10.82,-17.45
1986,29,2.37,-5.49,-16.79
1986,30,0.00,-4.17,-15.84
1986,31,0.00,-1.09,-13.76
1986,32,7.65,8.00,-13.83
1986,33,0.00,2.18,-3.49
1986,34,2.20,2.93,-2.93
1986,35,19.63,11.95,-2.22
1986,36,0.00,5.72,0.16
1986,37,4.43,1.22,-3.25
1986,38,4.29,-0.70,-4.56
1986,39,0.00,-2.86,-6.24
1986,40,0.00,-0.96,-7.20
1986,41,0.00,-3.60,-9.74
1986,42,0.00,-4.00,-11.17
1986,43,0.00,-5.38,-14.43
1986,44,0.00,-6.51,-14.95
1986,45,3.17,-3.79,-13.58
1986,46,0.00,-3.75,-8.98
1986,47,6.73,2.76,-13.66
1986,48,1.56,6.68,-6.81
1986,49,1.27,10.63,2.75
1986,50,4.08,9.69,3.76
1986,51,11.14,7.52,1.05
1986,52,3.73,0.55,-2.40
1986,53,0.00,2.00,-10.96
1986,54,0.00,-2.03,-8.08
1986,55,0.00,0.71,-6.09
1986,56,0.00,-2.66,-11.36
1986,57,1.97,-0.46,-10.67
1986,58,0.00,-4.49,-9.83
1986,59,0.00,-5.38,-12.59
1986,60,0.00,-1.04,-14.54
1986,61,0.00,4.08,-11.62
1986,62,1.94,6.51,-3.05
1986,63,0.00,1.93,-1.52
1986,64,5.96,4.11,-2.26
1986,65,5.53,1.23,-2.05
1986,66,0.00,-10.87,-13.73
1986,67,0.00,2.06,-22.61
1986,68,0.00,12.79,-13.88
1986,69,11.34,20.15,-2.28
1986,70,0.00,4.07,-0.45
1986,71,18.26,5.01,-3.60
1986,72,3.51,12.97,-0.91
1986,73,8.69,13.43,2.98
1986,74,0.00,8.66,1.73
1986,75,0.00,2.61,0.63
1986,76,0.00,3.46,-2.03
1986,77,4.93,15.25,-1.75
1986,78,1.92,17.01,0.39
1986,79,0.00,-5.86,-8.30
1986,80,0.00,-0.23,-12.48
1986,81,0.00,7.22,-9.11
1986,82,0.00,12.11,-0.85
1986,83,0.00,8.33,-3.56
1986,84,0.00,23.33,-2.52
1986,85,2.79,22.63,6.39
1986,86,0.00,6.74,1.32
1986,87,0.00,17.22,-2.87
1986,88,0.00,25.36,1.95
1986,89,0.00,27.23,11.83
1986,90,0.00,22.57,1.49
1986,91,0.00,24.33,4.92
1986,92,0.00,12.96,-0.68
1986,93,3.25,17.58,0.85
1986,94,7.11,17.58,4.11
1986,95,3.87,16.89,4.82
1986,96,11.86,19.95,6.68
1986,97,2.66,17.59,6.20
1986,98,2.90,11.71,4.28
1986,99,6.91,3.84,0.41
1986,100,5.70,2.07,-0.95
1986,101,0.00,4.76,-2.04
1986,102,0.00,7.67,-2.48
1986,103,0.00,10.88,-3.11
1986,104,6.45,18.48,-2.52
1986,105,6.43,12.75,3.26
1986,106,10.61,8.16,1.18
1986,107,0.00,14.35,0.97
1986,108,0.00,19.62,0.44
1986,109,0.89,24.33,4.36
1986,110,10.98,15.57,7.36
1986,111,2.06,11.94,5.34
1986,112,0.00,2.23,-1.06
1986,113,0.00,8.00,-3.09
1986,114,0.00,18.42,-2.64
1986,115,0.00,23.70,4.15
1986,116,0.00,25.12,6.74
1986,117,0.00,28.28,7.56
1986,118,1.43,28.53,11.44
1986,119,0.00,18.62,8.90
1986,120,0.53,19.55,5.72
1986,121,1.56,19.35,8.85
1986,122,0.00,8.52,0.55
1986,123,0.00,11.50,-1.21
1986,124,0.00,20.07,-1.03
1986,125,0.00,26.75,6.89
1986,126,37.99,26.37,13.88
1986,127,0.00,20.52,12.84
1986,128,0.00,18.00,5.68
1986,129,0.00,17.98,6.44
1986,130,0.00,21.49,5.02
1986,131,0.00,22.38,4.19
1986,132,0.00,21.71,4.75
1986,133,0.00,21.71,8.09
1986,134,0.00,21.64,11.49
1986,135,8.17,24.48,13.48
1986,136,0.00,25.38,12.32
1986,137,0.00,26.58,11.19
1986,138,22.86,28.02,15.44
1986,139,31.19,19.45,14.52
1986,140,13.14,14.22,10.18
1986,141,0.00,12.86,9.12
1986,142,3.39,14.56,9.02
1986,143,0.00,16.57,7.58
1986,144,0.00,19.91,8.84
1986,145,0.00,23.28,7.76
1986,146,0.00,25.79,9.84
1986,147,16.59,19.40,14.35
1986,148,0.00,24.85,14.48
1986,149,0.00,27.27,11.83
1986,150,0.00,27.82,13.88
1986,151,0.00,28.82,15.09
1986,152,13.52,26.33,15.50
1986,153,0.00,17.16,6.75
1986,154,0.00,22.63,4.20
1986,155,13.94,26.42,10.20
1986,156,41.99,22.29,12.76
1986,157,17.54,23.12,14.30
1986,158,10.25,26.05,14.66
1986,159,0.00,22.81,15.17
1986,160,0.00,24.22,8.13
1986,161,34.62,26.42,10.26
1986,162,50.82,27.29,15.32
1986,163,9.65,25.05,17.70
1986,164,5.13,23.62,14.27
1986,165,6.37,25.88,13.88
1986,166,15.54,28.91,15.37
1986,167,6.73,27.06,15.32
1986,168,0.00,18.12,8.15
1986,169,0.00,20.75,5.24
1986,170,13.46,21.79,9.92
1986,171,0.00,22.65,12.14
1986,172,0.00,27.10,10.05
1986,173,10.29,30.25,13.82
1986,174,0.00,26.23,16.82
1986,175,0.00,19.57,12.50
1986,176,0.00,20.91,5.15
1986,177,0.00,26.14,8.46
1986,178,2.88,26.44,15.30
1986,179,0.00,26.05,17.56
1986,180,2.43,25.01,13.50
1986,181,0.54,20.58,9.88
1986,182,13.91,23.14,11.22
1986,183,0.00,22.04,12.81
1986,184,0.00,21.76,11.46
1986,185,0.00,27.63,9.77
1986,186,0.00,30.84,13.67
1986,187,0.00,31.57,18.64
1986,188,0.00,30.35,19.01
1986,189,10.35,26.74,16.54
1986,190,2.06,24.31,16.30
1986,191,0.00,24.40,11.69
1986,192,7.16,22.15,14.09
1986,193,8.76,26.59,15.41
1986,194,2.64,26.39,18.84
1986,195,0.00,23.34,16.60
1986,196,4.31,26.70,12.83
1986,197,3.84,26.33,13.32
1986,198,0.00,31.87,17.39
1986,199,0.00,32.07,20.52
1986,200,0.00,30.50,21.22
1986,201,0.00,28.30,20.88
1986,202,0.00,25.61,16.44
1986,203,0.00,26.73,11.85
1986,204,0.00,28.95,12.32
1986,205,0.00,30.86,14.65
1986,206,0.51,29.39,17.99
1986,207,0.00,26.78,19.56
1986,208,0.00,27.69,18.17
1986,209,3.65,27.70,15.48
1986,210,0.00,24.43,17.54
1986,211,0.00,26.25,17.20
1986,212,0.00,27.45,15.27
1986,213,0.00,26.90,16.49
1986,214,5.62,27.42,15.62
1986,215,0.00,24.62,14.65
1986,216,0.00,26.15,12.89
1986,217,0.00,27.71,12.82
1986,218,9.97,29.05,13.37
1986,219,3.48,25.83,16.45
1986,220,0.00,26.96,17.88
1986,221,0.00,25.54,17.33
1986,222,13.87,24.32,14.45
1986,223,0.00,21.06,14.19
1986,224,0.00,23.94,8.17
1986,225,0.00,25.91,9.05
1986,226,0.00,27.96,12.89
1986,227,24.70,29.72,17.77
1986,228,0.00,27.42,18.60
1986,229,0.00,28.52,17.55
1986,230,0.00,26.71,16.84
1986,231,0.00,26.34,14.87
1986,232,0.00,28.44,15.89
1986,233,0.00,27.06,16.57
1986,234,0.00,27.13,16.55
1986,235,4.92,27.97,15.92
1986,236,0.00,21.49,12.63
1986,237,0.00,21.20,6.86
1986,238,22.28,26.41,8.77
1986,239,1.18,19.35,10.93
1986,240,4.38,16.81,7.35
1986,241,0.00,19.35,5.31
1986,242,0.00,22.15,5.32
1986,243,0.00,23.66,7.38
1986,244,0.00,24.77,8.96
1986,245,0.00,25.92,11.91
1986,246,0.00,25.69,12.74
1986,247,2.32,26.64,13.62
1986,248,0.00,25.05,14.63
1986,249,2.13,19.39,10.05
1986,250,0.00,16.18,9.14
1986,251,0.00,18.67,5.60
1986,252,0.00,21.81,6.37
1986,253,0.00,27.31,7.85
1986,254,13.89,26.54,13.08
1986,255,0.00,20.34,16.91
1986,256,0.00,21.65,7.80
1986,257,0.00,19.35,5.45
1986,258,8.88,24.66,6.60
1986,259,0.00,15.46,4.79
1986,260,0.00,19.17,1.92
1986,261,5.24,18.19,4.21
1986,262,2.73,20.75,11.85
1986,263,0.00,24.61,16.21
1986,264,5.47,19.72,15.64
1986,265,20.26,25.56,13.17
1986,266,11.14,23.80,15.01
1986,267,6.49,22.66,16.20
1986,268,3.04,26.32,15.90
1986,269,11.34,27.20,17.65
1986,270,2.77,23.81,18.25
1986,271,0.00,26.24,17.34
1986,272,10.70,30.36,18.86
1986,273,17.94,28.84,20.03
1986,274,10.05,20.00,15.80
1986,275,1.73,18.73,15.48
1986,276,29.23,22.91,14.77
1986,277,11.51,23.54,14.74
1986,278,4.53,14.75,10.68
1986,279,0.00,11.73,7.26
1986,280,0.00,16.20,4.31
1986,281,0.00,21.09,4.82
1986,282,3.14,14.25,7.72
1986,283,0.00,12.43,-0.07
1986,284,0.00,18.33,1.19
1986,285,13.72,21.05,7.06
1986,286,11.75,17.83,11.20
1986,287,0.00,11.26,9.03
1986,288,7.29,7.40,3.92
1986,289,4.23,10.71,4.42
1986,290,0.00,12.06,5.04
1986,291,0.00,12.38,1.29
1986,292,0.00,13.96,-2.22
1986,293,0.00,16.34,-1.45
1986,294,0.00,18.70,0.97
1986,295,0.00,20.71,6.63
1986,296,0.64,19.44,7.96
1986,297,0.00,15.56,9.51
1986,298,6.19,13.76,6.27
1986,299,2.53,15.26,8.54
1986,300,12.32,13.62,9.65
1986,301,0.00,15.68,9.67
1986,302,0.74,19.51,8.88
1986,303,0.00,13.02,5.67
1986,304,0.00,18.21,0.74
1986,305,4.25,20.49,4.17
1986,306,0.00,10.54,5.87
1986,307,1.43,10.98,-1.23
1986,308,0.00,8.71,0.14
1986,309,1.91,7.24,0.05
1986,310,0.00,13.48,2.79
1986,311,1.14,13.65,2.56
1986,312,1.35,18.90,5.08
1986,313,0.00,13.80,7.16
1986,314,2.18,5.43,0.12
1986,315,2.87,3.24,-0.36
1986,316,3.88,4.39,-0.90
1986,317,2.35,-4.00,-6.87
1986,318,0.00,0.35,-8.78
1986,319,0.00,4.15,-7.81
1986,320,0.00,5.03,0.44
1986,321,0.00,10.02,2.42
1986,322,10.67,6.21,0.82
1986,323,0.00,1.56,-4.03
1986,324,11.22,2.27,-4.14
1986,325,0.00,3.05,-0.78
1986,326,0.00,7.94,-1.26
1986,327,1.20,11.17,0.62
1986,328,0.00,4.94,2.72
1986,329,15.65,9.26,-3.07
1986,330,15.52,14.09,-1.29
1986,331,0.00,8.85,1.47
1986,332,0.00,6.83,-0.31
1986,333,0.00,4.62,-0.40
1986,334,0.00,4.01,0.85
1986,335,12.09,2.82,-5.14
1986,336,15.47,5.20,-3.72
1986,337,3.12,6.51,0.71
1986,338,0.00,1.48,-2.16
1986,339,0.00,-0.32,-4.19
1986,340,1.40,2.44,-5.04
1986,341,11.27,4.25,-3.35
1986,342,6.49,7.58,0.81
1986,343,9.93,13.03,1.29
1986,344,0.00,-0.32,-1.91
1986,345,0.00,-0.44,-7.53
1986,346,4.34,0.94,-6.66
1986,347,1.37,-3.04,-8.39
1986,348,0.00,3.84,-13.89
1986,349,0.00,4.57,-6.12
1986,350,0.96,2.86,-4.18
1986,351,6.15,5.92,-1.01
1986,352,3.10,3.10,0.32
1986,353,0.00,0.59,-0.51
1986,354,0.00,0.58,-1.50
1986,355,0.00,2.56,-2.83
1986,356,0.00,2.83,-7.34
1986,357,0.00,0.19,-6.69
1986,358,19.83,3.20,-4.90
1986,359,0.00,2.38,-1.16
1986,360,0.00,0.45,-0.55
1986,361,0.00,0.67,-2.02
1986,362,0.00,1.45,-1.55
1986,363,0.00,3.75,-4.12
1986,364,0.00,1.22,-3.08
1986,365,0.00,1.85,-1.36
1987,1,5.78,2.46,-2.26
1987,2,4.61,1.64,-1.95
1987,3,0.00,1.25,-2.97
1987,4,0.00,1.99,-8.81
1987,5,0.00,4.05,-12.07
1987,6,0.00,7.00,-9.82
1987,7,0.72,3.20,-4.68
1987,8,0.00,1.41,-1.63
1987,9,3.98,1.58,-3.48
1987,10,2.53,2.59,-3.22
1987,11,2.62,-0.11,-2.33
1987,12,0.00,1.07,-3.33
1987,13,0.00,4.48,-2.70
1987,14,1.11,11.74,-0.99
1987,15,0.00,7.12,0.58
1987,16,0.00,-1.27,-3.57
1987,17,0.00,1.23,-7.55
1987,18,2.78,1.67,-5.88
1987,19,7.47,-1.00,-3.71
1987,20,0.00,-2.46,-5.62
1987,21,0.00,-1.52,-9.98
1987,22,3.41,-2.52,-9.05
1987,23,2.10,-8.07,-10.65
1987,24,0.00,-13.22,-19.64
1987,25,0.00,-7.61,-20.55
1987,26,0.00,-4.77,-19.93
1987,27,0.00,-4.48,-17.39
1987,28,0.00,-2.67,-13.70
1987,29,3.13,1.66,-8.67
1987,30,4.14,1.69,-4.71
1987,31,0.00,-0.42,-4.14
1987,32,0.00,4.22,-5.93
1987,33,0.00,5.42,-2.19
1987,34,0.00,3.86,-1.53
1987,35,0.00,0.96,-1.44
1987,36,0.00,0.93,-12.11
1987,37,0.00,6.96,-10.64
1987,38,0.00,4.62,-6.20
1987,39,11.30,4.06,-3.36
1987,40,0.00,-3.49,-11.71
1987,41,0.00,1.87,-12.89
1987,42,0.00,4.02,-8.78
1987,43,0.00,1.52,-5.78
1987,44,0.00,-0.82,-9.53
1987,45,0.00,-2.52,-10.50
1987,46,0.00,-9.20,-15.79
1987,47,0.00,-3.24,-20.17
1987,48,0.00,-0.42,-16.93
1987,49,0.00,0.53,-8.81
1987,50,0.00,2.54,-15.38
1987,51,0.00,2.71,-14.53
1987,52,0.00,6.59,-13.00
1987,53,0.00,7.01,-6.89
1987,54,0.00,2.49,-3.09
1987,55,0.00,3.63,-7.15
1987,56,0.00,2.97,-10.03
1987,57,0.00,3.89,-9.22
1987,58,0.00,7.12,-6.33
1987,59,8.51,7.99,-0.87
1987,60,9.47,6.65,1.17
1987,61,2.67,4.95,-1.79
1987,62,1.80,0.98,-4.25
1987,63,0.00,-0.40,-6.15
1987,64,0.00,8.04,-7.38
1987,65,0.00,15.69,-4.01
1987,66,0.00,20.06,1.28
1987,67,0.00,20.97,3.79
1987,68,0.00,3.59,-0.97
1987,69,0.00,-3.30,-10.73
1987,70,0.00,3.91,-11.35
1987,71,0.00,3.89,-8.71
1987,72,0.00,3.21,-6.34
1987,73,3.42,1.42,-6.09
1987,74,0.00,4.31,-6.11
1987,75,0.00,3.50,-6.25
1987,76,0.00,5.73,-7.16
1987,77,0.00,9.88,-7.59
1987,78,0.00,10.35,-4.40
1987,79,0.00,8.62,-5.06
1987,80,0.00,7.23,-4.21
1987,81,0.00,11.29,-3.47
1987,82,0.00,15.73,-3.33
1987,83,0.00,21.16,0.37
1987,84,11.02,17.90,6.76
1987,85,0.00,11.02,3.73
1987,86,0.00,12.29,2.49
1987,87,0.00,13.72,1.47
1987,88,12.21,24.22,-0.40
1987,89,43.61,11.39,5.82
1987,90,13.06,-0.81,-4.98
1987,91,3.16,4.57,-8.52
1987,92,4.21,3.00,-7.01
1987,93,11.34,1.59,-3.19
1987,94,9.81,5.07,-3.23
1987,95,1.63,8.36,-0.43
1987,96,3.22,6.70,3.22
1987,97,0.00,14.37,3.45
1987,98,0.00,9.90,-0.81
1987,99,0.00,12.80,-1.08
1987,100,0.00,18.62,0.63
1987,101,1.81,17.95,2.27
1987,102,3.53,13.05,3.83
1987,103,0.00,17.10,4.38
1987,104,0.00,19.44,6.27
1987,105,2.62,17.28,10.33
1987,106,1.05,15.28,6.94
1987,107,0.00,16.33,7.02
1987,108,0.00,19.40,4.56
1987,109,0.00,22.78,5.83
1987,110,0.00,25.60,7.97
1987,111,0.00,26.90,8.99
1987,112,0.00,21.88,6.94
1987,113,5.40,19.06,8.08
1987,114,1.31,9.66,7.45
1987,115,0.00,14.18,2.01
1987,116,0.00,17.62,3.52
1987,117,8.89,19.91,1.71
1987,118,0.00,8.60,2.87
1987,119,0.00,20.88,1.10
1987,120,0.00,10.40,2.63
1987,121,2.08,13.48,-0.17
1987,122,3.62,17.04,4.08
1987,123,4.70,10.22,4.47
1987,124,0.00,13.11,1.56
1987,125,0.00,15.70,-0.94
1987,126,0.00,20.44,0.72
1987,127,0.00,17.51,3.96
1987,128,0.00,17.81,1.28
1987,129,0.00,25.34,4.36
1987,130,0.00,27.41,9.95
1987,131,8.36,28.30,14.00
1987,132,0.00,19.09,8.94
1987,133,0.00,22.25,3.34
1987,134,14.50,27.51,8.42
1987,135,0.00,17.29,8.19
1987,136,0.00,20.53,2.64
1987,137,0.00,28.03,5.63
1987,138,4.98,22.58,11.99
1987,139,1.49,19.23,10.58
1987,140,0.00,19.99,11.19
1987,141,0.00,28.30,11.54
1987,142,8.89,27.65,13.08
1987,143,0.00,20.19,13.61
1987,144,0.00,15.44,10.10
1987,145,0.00,21.42,4.05
1987,146,11.23,27.62,8.51
1987,147,0.00,29.01,16.10
1987,148,0.00,30.06,17.39
1987,149,0.00,30.71,18.30
1987,150,0.00,30.74,19.30
1987,151,18.96,27.98,17.34
1987,152,12.31,28.35,17.45
1987,153,18.48,28.88,16.54
1987,154,0.00,25.77,17.62
1987,155,0.00,22.19,12.33
1987,156,0.00,24.14,7.88
1987,157,0.00,23.74,9.52
1987,158,0.00,28.82,12.73
1987,159,0.00,28.83,16.93
1987,160,0.00,17.83,12.93
1987,161,0.00,20.77,4.31
1987,162,14.52,25.50,3.67
1987,163,2.29,25.65,8.68
1987,164,0.00,27.53,17.55
1987,165,0.00,31.00,16.56
1987,166,0.00,29.60,18.80
1987,167,0.00,28.51,11.90
1987,168,0.00,26.48,13.68
1987,169,0.00,29.07,11.51
1987,170,21.52,31.47,14.86
1987,171,12.73,25.99,17.52
1987,172,42.55,28.28,16.89
1987,173,7.60,26.74,19.80
1987,174,0.00,26.82,18.75
1987,175,0.00,28.88,13.81
1987,176,2.23,29.83,14.62
1987,177,0.00,25.56,15.36
1987,178,13.47,21.62,13.36
1987,179,0.00,24.69,11.67
1987,180,33.00,27.18,13.73
1987,181,16.83,22.80,16.21
1987,182,37.11,21.81,18.00
1987,183,21.00,24.10,17.47
1987,184,0.00,28.15,17.63
1987,185,0.00,24.18,17.82
1987,186,0.00,27.57,12.26
1987,187,5.35,27.77,15.30
1987,188,2.32,28.48,19.08
1987,189,0.00,29.48,20.22
1987,190,2.25,30.14,21.44
1987,191,8.76,29.81,20.50
1987,192,0.00,31.37,20.29
1987,193,0.00,31.20,20.19
1987,194,31.99,28.88,21.27
1987,195,14.51,19.52,15.04
1987,196,0.00,21.70,10.44
1987,197,0.00,24.04,12.08
1987,198,0.00,27.59,12.78
1987,199,0.00,29.17,14.21
1987,200,0.00,31.38,17.08
1987,201,0.00,32.22,18.44
1987,202,0.00,31.07,20.06
1987,203,0.00,31.67,19.32
1987,204,0.00,31.38,18.70
1987,205,0.00,31.54,19.27
1987,206,9.37,30.31,20.38
1987,207,0.00,29.49,20.57
1987,208,0.00,26.89,13.54
1987,209,0.00,27.74,11.17
1987,210,0.00,29.12,12.90
1987,211,0.00,29.69,16.50
1987,212,0.00,29.60,17.35
1987,213,15.80,26.98,16.67
1987,214,69.70,28.75,18.57
1987,215,0.00,28.52,19.00
1987,216,0.00,29.98,15.98
1987,217,0.00,26.45,17.90
1987,218,0.00,25.55,12.11
1987,219,0.00,27.88,12.22
1987,220,4.51,26.00,15.97
1987,221,18.34,26.28,16.60
1987,222,0.00,24.66,17.57
1987,223,0.00,26.34,12.90
1987,224,0.00,28.80,13.14
1987,225,0.00,29.76,16.77
1987,226,0.00,31.16,18.45
1987,227,0.00,32.32,17.63
1987,228,0.00,32.05,18.33
1987,229,0.00,31.07,20.22
1987,230,0.00,27.84,15.44
1987,231,0.00,27.21,15.33
1987,232,0.00,25.62,13.09
1987,233,52.81,26.76,11.77
1987,234,7.46,24.05,13.95
1987,235,0.00,21.27,13.35
1987,236,0.00,20.69,11.86
1987,237,0.00,21.39,8.25
1987,238,48.02,20.37,10.67
1987,239,21.38,20.79,13.46
1987,240,2.92,20.36,13.58
1987,241,0.00,22.43,14.37
1987,242,0.00,25.29,10.56
1987,243,4.85,23.67,11.48
1987,244,1.20,20.83,9.95
1987,245,2.54,19.22,10.55
1987,246,0.00,20.83,8.07
1987,247,0.00,24.82,8.67
1987,248,0.00,25.20,10.45
1987,249,0.00,22.99,13.51
1987,250,10.97,24.40,16.90
1987,251,4.76,23.91,17.72
1987,252,0.00,24.40,17.61
1987,253,0.00,27.21,13.92
1987,254,12.61,25.68,14.46
1987,255,5.58,25.38,17.14
1987,256,0.00,24.79,16.82
1987,257,0.00,22.61,11.27
1987,258,5.92,19.19,8.14
1987,259,4.30,22.03,10.53
1987,260,17.59,26.50,16.76
1987,261,6.73,23.87,17.36
1987,262,9.26,22.10,14.85
1987,263,0.00,24.37,12.19
1987,264,2.91,20.94,12.18
1987,265,2.59,19.47,11.54
1987,266,0.00,19.98,10.37
1987,267,0.00,18.60,11.33
1987,268,0.00,17.78,6.05
1987,269,0.00,21.19,5.81
1987,270,0.00,26.16,8.11
1987,271,0.00,27.27,11.35
1987,272,14.62,25.37,13.75
1987,273,3.56,18.68,12.28
1987,274,0.00,15.93,8.48
1987,275,13.01,15.43,7.90
1987,276,0.00,9.83,5.20
1987,277,0.00,14.22,4.69
1987,278,5.39,20.54,5.10
1987,279,24.65,17.93,5.54
1987,280,10.91,12.47,6.52
1987,281,3.07,8.49,5.85
1987,282,0.00,13.23,1.92
1987,283,7.08,12.46,4.42
1987,284,0.00,10.51,5.46
1987,285,0.00,10.62,4.55
1987,286,0.00,13.40,0.97
1987,287,0.00,17.10,0.94
1987,288,0.00,19.80,1.82
1987,289,0.00,22.68,4.04
1987,290,5.41,18.03,5.62
1987,291,0.00,13.22,7.74
1987,292,0.00,20.25,4.12
1987,293,5.00,17.26,4.99
1987,294,24.30,7.64,3.30
1987,295,0.00,10.41,0.71
1987,296,0.00,14.15,2.59
1987,297,8.20,17.44,2.97
1987,298,0.00,11.12,4.21
1987,299,8.90,15.32,-2.21
1987,300,8.02,11.43,-0.18
1987,301,8.28,10.34,2.37
1987,302,0.00,9.98,1.81
1987,303,0.00,16.79,1.15
1987,304,0.00,15.34,2.01
1987,305,2.48,15.37,3.16
1987,306,1.15,23.41,9.37
1987,307,0.00,24.00,11.51
1987,308,0.00,20.54,10.85
1987,309,2.80,9.58,3.21
1987,310,0.00,8.43,1.06
1987,311,0.00,13.84,2.06
1987,312,5.93,15.31,5.33
1987,313,0.71,6.16,4.12
1987,314,0.00,2.46,-1.13
1987,315,0.00,4.15,-2.25
1987,316,0.00,10.70,-1.60
1987,317,0.00,12.52,0.42
1987,318,0.00,13.53,1.64
1987,319,0.00,17.12,0.64
1987,320,0.00,18.60,4.17
1987,321,6.26,17.44,6.80
1987,322,0.00,8.17,5.12
1987,323,0.00,7.10,0.28
1987,324,7.53,2.61,-2.73
1987,325,4.89,-1.88,-9.04
1987,326,0.00,4.24,-7.36
1987,327,0.00,9.38,-2.72
1987,328,2.41,11.26,1.64
1987,329,4.92,14.29,3.36
1987,330,0.00,5.20,1.43
1987,331,0.00,8.61,-0.76
1987,332,11.33,11.48,1.15
1987,333,4.68,10.04,3.92
1987,334,0.95,5.07,1.69
1987,335,5.47,3.57,1.43
1987,336,2.45,0.29,-2.53
1987,337,9.17,1.25,-2.69
1987,338,5.15,1.12,-1.54
1987,339,3.56,0.96,-2.01
1987,340,0.00,1.65,-2.05
1987,341,0.00,3.75,-7.09
1987,342,0.00,10.55,-5.64
1987,343,0.88,13.83,3.89
1987,344,0.00,7.46,3.91
1987,345,3.94,8.39,-1.89
1987,346,1.75,6.72,-1.12
1987,347,0.00,3.19,-0.32
1987,348,9.87,2.94,-0.63
1987,349,3.02,10.70,-0.70
1987,350,8.20,0.55,-2.61
1987,351,0.00,-1.06,-2.56
1987,352,0.00,0.13,-3.85
1987,353,9.05,6.17,-4.12
1987,354,2.14,9.54,0.42
1987,355,0.00,5.90,-1.82
