Latitude: 40.01  Longitude: -82.88
X & Y on Lambert Conformal Conic: 1386268.06 -121101.37
Tile: 11749
Elevation: 242 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
1991,245,0.00,30.65,9.75
1991,246,11.24,30.59,12.87
1991,247,0.00,25.87,17.52
1991,248,0.00,26.77,11.94
1991,249,0.00,28.74,11.92
1991,250,0.00,29.80,11.49
1991,251,0.00,30.77,12.48
1991,252,12.90,29.48,14.48
1991,253,3.98,30.84,19.84
1991,254,0.00,28.10,17.80
1991,255,1.57,24.69,14.31
1991,256,11.64,33.06,16.36
1991,257,0.00,31.59,18.48
1991,258,0.00,33.15,19.56
1991,259,4.54,33.58,20.99
1991,260,0.00,29.25,18.96
1991,261,3.96,25.96,15.74
1991,262,0.00,19.65,10.54
1991,263,0.00,16.25,4.27
1991,264,0.00,18.95,1.66
1991,265,9.43,23.43,3.66
1991,266,6.55,21.48,8.32
1991,267,4.73,18.53,5.31
1991,268,2.79,18.91,7.95
1991,269,0.00,17.58,7.80
1991,270,0.00,17.44,1.99
1991,271,0.00,17.39,3.39
1991,272,0.00,22.90,6.02
1991,273,0.00,28.21,7.73
1991,274,0.00,27.50,11.53
1991,275,0.00,27.22,13.22
1991,276,0.00,24.75,13.61
1991,277,0.00,28.24,14.02
1991,278,5.25,21.96,11.83
1991,279,0.00,11.05,4.58
1991,280,0.00,13.32,1.38
1991,281,0.00,18.94,-0.59
1991,282,0.00,23.47,3.92
1991,283,11.22,18.04,8.89
1991,284,4.78,14.22,6.95
1991,285,6.16,14.15,4.88
1991,286,0.00,13.92,1.50
1991,287,8.73,18.69,1.12
1991,288,8.00,15.42,3.33
1991,289,0.00,13.18,-1.21
1991,290,0.00,18.05,-1.62
1991,291,0.00,22.65,2.11
1991,292,1.22,15.31,4.44
1991,293,0.00,11.94,-3.46
1991,294,0.00,18.33,-2.39
1991,295,0.00,23.81,1.61
1991,296,0.00,22.94,6.71
1991,297,0.00,25.06,13.04
1991,298,0.00,25.42,15.59
1991,299,0.00,25.54,13.14
1991,300,2.01,21.55,13.15
1991,301,0.00,18.19,12.52
1991,302,0.00,22.63,11.55
1991,303,0.00,20.49,10.30
1991,304,0.00,18.75,11.06
1991,305,1.71,18.20,6.87
1991,306,0.00,10.09,0.75
1991,307,0.00,1.98,-4.41
1991,308,0.00,-1.69,-8.05
1991,309,0.00,2.07,-10.58
1991,310,0.00,7.28,-4.26
1991,311,0.00,2.29,-3.09
1991,312,0.00,2.18,-7.22
1991,313,0.00,4.91,-10.01
1991,314,0.00,9.79,-8.11
1991,315,0.00,8.98,-2.17
1991,316,4.98,4.06,-4.57
1991,317,0.00,9.12,0.21
1991,318,0.00,16.00,0.06
1991,319,0.00,17.09,5.63
1991,320,0.00,12.07,5.93
1991,321,0.00,11.32,-4.39
1991,322,0.00,19.61,1.75
1991,323,4.08,19.39,11.78
1991,324,2.37,19.32,14.33
1991,325,3.59,14.84,8.99
1991,326,0.00,11.70,7.70
1991,327,5.67,14.02,5.87
1991,328,1.54,3.89,-2.26
1991,329,0.00,-0.06,-7.53
1991,330,0.00,1.87,-9.80
1991,331,1.51,6.25,-6.37
1991,332,7.23,10.99,1.71
1991,333,0.00,19.46,6.65
1991,334,6.43,18.57,9.10
1991,335,1.87,9.73,3.07
1991,336,20.13,8.98,1.90
1991,337,20.24,7.69,0.57
1991,338,0.58,-3.22,-10.46
1991,339,0.00,1.69,-11.68
1991,340,0.00,5.32,-5.14
1991,341,0.00,13.57,-1.93
1991,342,0.00,17.07,7.91
1991,343,2.28,13.69,6.35
1991,344,0.00,5.74,-2.06
1991,345,0.00,10.63,-1.48
1991,346,2.70,14.80,1.13
1991,347,13.70,14.69,7.62
1991,348,0.00,8.70,1.62
1991,349,0.00,0.79,-5.85
1991,350,0.00,0.24,-10.51
1991,351,0.00,7.49,-5.70
1991,352,0.00,0.22,-5.74
1991,353,0.00,-0.40,-11.77
1991,354,0.00,4.22,-9.15
1991,355,4.37,5.35,-2.74
1991,356,0.00,4.64,-3.99
1991,357,12.29,7.59,0.39
1991,358,0.00,3.63,-2.36
1991,359,0.00,1.23,-4.96
1991,360,0.00,4.66,-7.47
1991,361,0.00,7.39,-6.54
1991,362,2.13,5.26,-2.00
1991,363,4.43,3.26,-0.11
1991,364,0.00,2.26,-0.40
1991,365,0.00,1.70,-1.27
1992,1,0.00,5.06,-0.60
1992,2,1.28,8.40,-1.90
1992,3,0.75,12.07,2.41
1992,4,0.00,8.97,3.85
1992,5,0.00,3.69,2.08
1992,6,0.00,2.27,1.11
1992,7,0.00,2.72,0.72
1992,8,0.00,6.10,-2.32
1992,9,0.50,9.02,0.87
1992,10,0.71,3.49,0.20
1992,11,0.00,6.68,-3.24
1992,12,0.00,5.76,-2.40
1992,13,7.05,9.25,-0.42
1992,14,16.45,7.14,-4.29
1992,15,5.69,-3.64,-9.37
1992,16,0.00,-4.37,-19.98
1992,17,0.00,0.51,-14.45
1992,18,0.00,-6.52,-13.29
1992,19,0.00,-4.18,-19.78
1992,20,0.95,-0.17,-12.55
1992,21,0.00,8.09,-6.85
1992,22,0.00,8.50,-4.41
1992,23,13.18,7.16,-0.48
1992,24,1.50,-1.06,-7.58
1992,25,5.75,-1.97,-10.18
1992,26,0.00,-0.93,-9.66
1992,27,0.00,4.55,-11.67
1992,28,0.00,2.77,-6.25
1992,29,0.00,1.27,-1.33
1992,30,0.00,5.77,-4.45
1992,31,0.00,3.13,-1.40
1992,32,0.00,-0.29,-5.26
1992,33,0.00,4.81,-9.46
1992,34,0.00,10.60,-5.31
1992,35,0.00,7.44,-2.31
1992,36,0.00,3.12,-5.34
1992,37,0.00,8.56,-7.55
1992,38,0.00,3.54,-4.16
1992,39,0.77,-0.57,-5.09
1992,40,0.00,-2.46,-10.35
1992,41,0.00,6.40,-10.42
1992,42,0.00,5.18,-4.45
1992,43,0.00,0.49,-9.56
1992,44,6.46,4.08,-5.87
1992,45,0.00,5.25,0.65
1992,46,6.46,14.67,1.72
1992,47,0.00,8.84,1.41
1992,48,0.00,8.39,-0.07
1992,49,1.54,15.38,3.13
1992,50,1.42,9.68,3.67
1992,51,1.29,4.47,1.52
1992,52,0.00,9.66,0.74
1992,53,0.00,18.08,1.80
1992,54,0.00,14.49,1.13
1992,55,3.45,9.79,2.01
1992,56,0.00,6.77,1.78
1992,57,0.00,3.65,0.01
1992,58,0.00,10.87,0.34
1992,59,1.55,13.89,0.84
1992,60,0.00,6.34,-5.77
1992,61,0.00,16.01,-4.12
1992,62,0.00,22.20,1.86
1992,63,0.00,19.69,2.64
1992,64,0.00,23.97,2.15
1992,65,0.00,22.40,5.10
1992,66,14.84,17.90,9.40
1992,67,8.29,17.33,11.11
1992,68,0.00,13.68,8.55
1992,69,0.00,19.23,4.29
1992,70,7.20,15.88,0.46
1992,71,0.00,-1.81,-8.85
1992,72,0.00,-0.38,-7.88
1992,73,0.00,-0.71,-8.13
1992,74,1.19,0.99,-6.60
1992,75,0.00,0.35,-8.57
1992,76,0.00,6.07,-10.20
1992,77,1.73,11.53,-2.53
1992,78,20.41,5.79,0.28
1992,79,13.87,3.44,-0.99
1992,80,0.00,6.69,-4.69
1992,81,1.77,5.44,-2.95
1992,82,0.89,7.31,-1.95
1992,83,0.00,5.07,-6.50
1992,84,0.00,11.91,-4.91
1992,85,5.37,9.45,-1.71
1992,86,5.28,12.18,4.16
1992,87,1.11,8.60,-0.65
1992,88,0.00,8.52,-1.53
1992,89,3.49,6.51,-1.94
1992,90,9.49,5.66,1.31
1992,91,0.00,11.92,-1.49
1992,92,0.76,7.46,-1.16
1992,93,0.00,2.37,-4.64
1992,94,0.00,6.27,-5.28
1992,95,1.34,7.14,-2.02
1992,96,0.00,10.96,-2.91
1992,97,0.00,13.94,-2.83
1992,98,0.00,20.10,3.01
1992,99,0.00,18.58,3.41
1992,100,4.26,19.99,6.05
1992,101,0.00,20.25,7.68
1992,102,2.30,25.48,10.24
1992,103,0.70,17.66,4.39
1992,104,0.00,10.81,0.13
1992,105,1.23,9.51,2.61
1992,106,0.00,18.01,5.03
1992,107,0.00,26.42,8.22
1992,108,17.14,20.47,11.99
1992,109,9.39,18.41,10.27
1992,110,4.05,26.15,11.00
1992,111,4.76,27.65,15.21
1992,112,8.60,22.94,15.84
1992,113,0.00,18.20,7.37
1992,114,0.00,26.24,4.82
1992,115,0.98,21.04,7.92
1992,116,3.06,11.65,5.98
1992,117,3.18,11.77,4.25
1992,118,4.51,12.62,5.20
1992,119,0.00,14.18,1.92
1992,120,0.00,16.03,0.83
1992,121,4.11,14.97,5.93
1992,122,0.00,26.90,3.20
1992,123,4.25,26.92,10.84
1992,124,0.00,21.50,6.67
1992,125,0.00,13.58,5.48
1992,126,0.00,12.84,3.20
1992,127,0.00,16.20,4.26
1992,128,0.00,19.44,1.96
1992,129,7.42,20.02,6.37
1992,130,4.11,17.91,8.96
1992,131,0.00,23.50,5.77
1992,132,0.00,27.06,7.76
1992,133,0.00,28.84,10.36
1992,134,2.37,25.03,12.69
1992,135,0.00,21.97,8.75
1992,136,0.00,23.69,10.34
1992,137,0.00,28.47,9.21
1992,138,0.00,29.16,12.82
1992,139,5.41,22.15,14.52
1992,140,0.00,25.85,9.48
1992,141,0.00,25.75,14.18
1992,142,0.00,28.25,12.76
1992,143,0.00,29.85,11.68
1992,144,0.00,28.30,13.49
1992,145,22.28,18.75,9.02
1992,146,0.00,15.47,3.82
1992,147,0.65,15.05,6.47
1992,148,0.00,16.51,6.35
1992,149,0.00,20.42,2.93
1992,150,16.19,17.65,6.00
1992,151,18.65,17.63,10.40
1992,152,0.00,16.73,11.47
1992,153,0.00,22.69,7.88
1992,154,0.00,24.44,8.95
1992,155,0.00,26.17,9.38
1992,156,5.15,21.90,15.18
1992,157,5.24,23.71,15.96
1992,158,10.45,27.17,15.40
1992,159,3.20,24.22,17.67
1992,160,0.00,25.28,16.45
1992,161,0.00,24.39,13.18
1992,162,0.00,24.93,9.43
1992,163,0.00,26.81,11.32
1992,164,0.00,28.05,12.61
1992,165,0.00,28.26,15.10
1992,166,0.00,26.36,15.85
1992,167,0.00,27.00,15.20
1992,168,0.00,29.80,13.96
1992,169,10.07,30.91,17.91
1992,170,25.71,28.66,17.53
1992,171,0.00,24.32,16.69
1992,172,0.00,17.28,11.34
1992,173,0.00,15.83,7.97
1992,174,0.00,20.00,4.69
1992,175,3.28,22.32,10.64
1992,176,3.25,24.33,12.66
1992,177,0.00,26.24,14.12
1992,178,0.00,27.34,14.34
1992,179,0.00,24.74,12.45
1992,180,0.00,26.16,10.09
1992,181,0.00,28.37,11.94
1992,182,0.00,30.00,15.74
1992,183,0.00,29.38,19.57
1992,184,0.00,31.26,18.76
1992,185,5.47,28.98,19.08
1992,186,0.00,26.50,13.76
1992,187,5.62,28.48,16.49
1992,188,0.00,24.02,12.98
1992,189,0.00,24.85,10.95
1992,190,2.92,28.12,16.05
1992,191,0.00,31.39,21.46
1992,192,9.07,31.15,20.74
1992,193,6.55,29.22,19.66
1992,194,21.88,29.89,19.78
1992,195,76.25,30.60,20.07
1992,196,21.53,30.82,20.84
1992,197,17.42,28.05,19.97
1992,198,28.58,28.96,17.94
1992,199,23.22,25.43,18.58
1992,200,6.30,27.28,17.09
1992,201,0.00,28.07,16.04
1992,202,17.02,28.90,18.23
1992,203,6.11,22.28,17.95
1992,204,0.00,23.80,15.78
1992,205,3.98,27.88,17.75
1992,206,2.95,28.42,18.88
1992,207,0.00,26.62,17.49
1992,208,9.18,27.59,19.84
1992,209,2.49,27.18,19.19
1992,210,0.00,26.58,13.90
1992,211,0.00,28.32,15.75
1992,212,11.81,28.25,16.08
1992,213,3.14,24.10,15.75
1992,214,0.00,24.69,9.85
1992,215,0.00,25.42,11.17
1992,216,2.83,25.88,14.63
1992,217,0.00,24.45,14.76
1992,218,0.00,24.51,11.67
1992,219,0.00,26.17,10.78
1992,220,0.00,28.52,13.95
1992,221,16.63,27.95,19.44
1992,222,0.00,30.20,17.67
1992,223,0.00,31.59,19.87
1992,224,6.55,28.19,18.78
1992,225,0.00,26.00,13.23
1992,226,0.00,24.73,15.16
1992,227,0.00,24.43,13.94
1992,228,21.46,21.46,14.86
1992,229,0.00,23.73,14.65
1992,230,0.00,25.07,11.64
1992,231,0.00,25.75,11.50
1992,232,0.69,24.66,14.60
1992,233,0.00,23.57,9.99
1992,234,0.00,25.55,10.21
1992,235,0.00,26.52,13.25
1992,236,0.00,27.11,16.83
1992,237,0.00,28.97,18.79
1992,238,0.00,30.64,17.47
1992,239,0.00,30.25,18.54
1992,240,22.09,29.33,19.59
1992,241,16.62,22.03,16.36
1992,242,0.00,21.86,9.52
1992,243,0.00,25.19,12.07
1992,244,0.00,24.07,11.93
1992,245,0.00,24.57,10.18
1992,246,2.37,24.63,12.71
1992,247,2.58,25.53,17.11
1992,248,0.00,24.93,15.97
1992,249,0.00,27.95,17.10
1992,250,0.00,28.69,18.65
1992,251,0.00,28.79,17.87
1992,252,7.73,26.64,18.90
1992,253,0.00,28.96,15.92
1992,254,6.54,25.85,15.94
1992,255,0.00,21.52,8.23
1992,256,0.00,20.88,6.64
1992,257,0.00,24.34,7.56
1992,258,0.00,27.43,10.89
1992,259,0.00,28.79,12.85
1992,260,0.00,28.43,14.46
1992,261,0.00,28.11,15.40
1992,262,11.09,24.50,16.96
1992,263,13.18,21.07,9.08
1992,264,0.00,22.59,6.97
1992,265,20.71,26.95,13.64
1992,266,11.25,22.02,16.42
1992,267,0.00,17.51,6.43
1992,268,0.00,19.40,4.77
1992,269,0.00,20.88,4.73
1992,270,0.00,24.14,8.41
1992,271,0.00,22.12,11.03
1992,272,0.00,23.32,6.07
1992,273,0.00,17.05,3.68
1992,274,0.00,16.41,1.57
1992,275,0.00,19.18,2.30
1992,276,0.00,23.03,4.10
1992,277,0.00,24.73,6.13
1992,278,0.00,20.65,8.17
1992,279,0.00,17.56,6.17
1992,280,0.00,20.19,2.49
1992,281,0.00,22.27,2.64
1992,282,1.87,19.66,5.17
1992,283,5.16,17.91,8.32
1992,284,0.00,20.22,7.15
1992,285,0.77,15.82,6.64
1992,286,0.00,18.02,7.26
1992,287,0.00,17.80,3.85
1992,288,5.56,26.90,6.37
1992,289,15.48,23.90,12.58
1992,290,10.12,16.73,9.62
1992,291,0.00,11.32,0.50
1992,292,0.00,9.30,1.02
1992,293,0.00,7.18,-2.86
1992,294,0.00,8.16,-2.99
1992,295,0.00,13.34,1.27
1992,296,0.00,16.64,-0.89
1992,297,0.00,21.95,0.57
1992,298,0.00,18.80,5.17
1992,299,0.00,13.67,0.49
1992,300,0.00,21.41,-0.15
1992,301,0.00,17.67,2.84
1992,302,0.00,17.06,-0.45
1992,303,0.00,14.26,4.14
1992,304,0.86,10.31,6.04
1992,305,0.00,12.90,4.65
1992,306,3.90,12.74,6.06
1992,307,10.58,18.82,8.17
1992,308,0.00,19.75,5.92
1992,309,3.67,15.79,5.48
1992,310,8.44,4.56,1.18
1992,311,0.00,3.96,0.74
1992,312,0.00,5.71,-1.57
1992,313,0.00,7.02,-2.54
1992,314,0.00,10.14,-1.48
1992,315,4.61,12.38,4.31
1992,316,10.76,13.36,8.60
1992,317,24.85,16.80,9.82
1992,318,8.41,9.69,-0.38
1992,319,2.24,2.11,-3.88
1992,320,0.00,2.12,-4.46
1992,321,0.00,6.80,-6.20
1992,322,0.00,12.29,-0.60
1992,323,0.00,9.29,5.45
1992,324,0.00,10.08,3.17
1992,325,0.00,17.74,3.95
1992,326,10.14,14.94,7.40
1992,327,11.37,17.90,11.10
1992,328,5.22,12.38,7.46
1992,329,8.43,9.37,6.22
1992,330,4.79,12.85,6.49
1992,331,0.00,10.76,4.07
1992,332,0.00,3.04,-0.34
1992,333,1.43,1.61,-0.15
1992,334,0.00,2.41,-1.56
1992,335,0.28,2.98,-2.89
1992,336,0.00,2.37,-2.33
1992,337,1.43,3.63,-0.61
1992,338,0.00,2.36,-1.24
1992,339,0.00,5.35,-1.88
1992,340,0.00,0.52,-6.48
1992,341,0.00,-1.93,-9.80
1992,342,0.00,1.07,-4.62
1992,343,0.00,-0.44,-2.81
1992,344,0.00,1.92,-3.23
1992,345,9.36,3.96,-0.91
1992,346,0.00,2.86,0.69
1992,347,0.00,2.95,1.13
1992,348,0.00,4.06,-1.31
1992,349,0.00,4.34,-4.14
1992,350,0.00,11.45,-3.32
1992,351,0.00,11.93,1.76
1992,352,0.00,7.76,0.37
1992,353,0.00,4.84,-0.63
1992,354,0.00,9.87,-1.27
1992,355,7.81,6.03,-2.05
1992,356,0.00,3.73,-7.64
1992,357,0.00,7.42,-2.80
1992,358,0.00,7.72,-1.33
1992,359,0.00,0.62,-8.81
1992,360,0.00,0.45,-8.66
1992,361,0.00,-1.30,-11.09
1992,362,0.00,4.99,-10.95
1992,363,0.00,6.84,-1.76
1992,364,2.97,9.77,3.41
1992,365,5.98,14.77,6.76
1993,1,0.00,1.64,-4.20
1993,2,0.00,2.24,-6.08
1993,3,1.38,12.13,-1.82
1993,4,14.34,16.35,7.70
1993,5,16.25,8.91,2.15
1993,6,0.00,3.67,0.10
1993,7,0.00,5.25,-3.57
1993,8,1.89,2.63,-1.44
1993,9,0.00,0.70,-2.36
1993,10,4.63,2.08,-2.94
1993,11,3.29,1.90,-2.25
1993,12,7.26,6.68,-0.34
1993,13,13.59,7.74,-0.12
1993,14,0.00,0.03,-3.09
1993,15,0.00,-1.11,-2.78
1993,16,0.00,1.19,-3.04
1993,17,0.00,1.40,-3.75
1993,18,0.00,-2.20,-7.93
1993,19,0.00,2.10,-9.27
1993,20,0.00,7.02,-8.11
1993,21,17.13,9.12,-1.78
1993,22,7.12,5.51,0.91
1993,23,0.00,10.96,-2.01
1993,24,11.38,7.95,-1.72
1993,25,0.00,1.55,-5.99
1993,26,0.00,2.77,-9.14
1993,27,0.00,2.83,-4.42
1993,28,0.00,11.39,-3.21
1993,29,0.00,3.91,-4.90
1993,30,0.00,3.93,-8.01
1993,31,0.00,7.68,-3.99
1993,32,0.00,2.42,-5.74
1993,33,0.00,0.47,-11.21
1993,34,0.00,8.19,-8.87
1993,35,0.00,7.53,-5.84
1993,36,0.00,11.73,-6.59
1993,37,0.00,4.90,-4.96
1993,38,0.00,8.17,-9.23
1993,39,0.00,3.95,-6.06
1993,40,0.00,9.82,-2.38
1993,41,0.00,16.45,-1.94
1993,42,0.00,7.59,0.19
1993,43,6.09,7.97,1.66
1993,44,2.75,2.87,-1.89
1993,45,1.15,1.00,-2.82
1993,46,0.00,0.53,-3.26
1993,47,12.44,1.35,-2.57
1993,48,3.67,-2.51,-9.36
1993,49,0.00,-10.73,-19.08
1993,50,0.00,-4.96,-18.80
1993,51,0.00,0.42,-10.61
1993,52,10.44,7.12,-3.20
1993,53,6.33,2.69,-3.37
1993,54,1.15,-3.59,-8.09
1993,55,0.00,-6.90,-14.08
1993,56,0.00,-4.82,-16.62
1993,57,4.06,-1.20,-10.78
1993,58,0.00,-2.57,-14.20
1993,59,0.00,-1.45,-17.06
1993,60,0.00,5.93,-12.38
1993,61,0.00,7.66,-2.04
1993,62,3.40,9.28,1.24
1993,63,16.25,6.21,1.69
1993,64,6.49,1.22,-1.06
1993,65,0.00,6.13,-3.64
1993,66,0.00,10.15,-3.25
1993,67,4.51,6.46,0.72
1993,68,0.00,4.30,0.11
1993,69,5.31,7.12,-1.40
1993,70,1.10,2.94,-4.32
1993,71,0.00,1.38,-3.53
1993,72,3.78,-4.15,-7.79
1993,73,3.06,-5.74,-13.60
1993,74,0.00,2.63,-16.02
1993,75,5.13,7.19,-4.02
1993,76,4.77,4.11,-3.35
1993,77,0.00,-0.93,-10.71
1993,78,0.00,6.74,-8.48
1993,79,5.15,5.59,-1.72
1993,80,5.27,6.49,1.28
1993,81,0.00,11.48,2.25
1993,82,15.55,13.64,4.82
1993,83,0.00,13.75,5.31
1993,84,0.00,17.14,2.66
1993,85,0.00,18.66,2.83
1993,86,2.46,13.39,2.84
1993,87,0.00,10.76,5.44
1993,88,0.00,12.44,6.25
1993,89,0.00,17.02,7.70
1993,90,7.23,18.79,5.43
1993,91,5.99,13.43,7.97
1993,92,0.73,6.33,0.41
1993,93,0.00,5.69,-1.47
1993,94,0.00,8.02,-2.14
1993,95,0.00,7.94,0.39
1993,96,0.00,12.43,3.30
1993,97,0.00,18.73,3.78
1993,98,0.00,23.36,5.18
1993,99,14.03,18.94,8.85
1993,100,7.56,14.22,6.10
1993,101,0.00,20.41,1.44
1993,102,0.00,14.14,4.67
1993,103,0.00,14.96,2.11
1993,104,6.52,14.54,3.81
1993,105,7.57,24.00,7.62
1993,106,8.98,14.83,7.14
1993,107,0.00,10.56,2.42
1993,108,0.00,18.53,2.18
1993,109,4.43,18.69,7.76
1993,110,8.84,22.29,11.11
1993,111,10.62,11.99,2.65
1993,112,0.00,13.24,-0.21
1993,113,0.00,17.19,1.21
1993,114,4.52,18.56,6.92
1993,115,24.69,19.03,11.05
1993,116,22.62,11.50,4.07
1993,117,0.00,16.65,-0.71
1993,118,0.00,23.67,2.66
1993,119,0.00,23.89,7.43
1993,120,0.86,21.52,11.72
1993,121,0.00,24.85,7.86
1993,122,0.00,26.27,10.44
1993,123,0.00,24.86,14.72
1993,124,13.65,22.26,15.86
1993,125,8.25,22.80,14.17
1993,126,0.00,24.80,10.76
1993,127,0.00,25.17,7.69
1993,128,0.00,28.39,8.49
1993,129,0.00,30.47,10.60
1993,130,0.00,30.84,12.83
1993,131,0.00,30.30,15.51
1993,132,7.90,23.84,14.12
1993,133,7.46,17.98,7.27
1993,134,0.00,21.24,4.17
1993,135,0.00,25.95,9.66
1993,136,0.00,21.99,8.76
1993,137,0.00,21.39,4.22
1993,138,6.28,17.12,8.50
1993,139,0.00,15.47,7.89
1993,140,0.00,16.52,4.49
1993,141,1.85,17.44,4.49
1993,142,0.00,21.57,4.46
1993,143,1.73,22.23,10.23
1993,144,1.06,22.10,15.23
1993,145,1.36,18.72,11.64
1993,146,0.00,22.72,5.61
1993,147,0.00,26.43,7.11
1993,148,0.00,29.20,12.38
1993,149,9.52,22.99,10.36
1993,150,0.00,25.89,7.35
1993,151,11.16,21.86,10.79
1993,152,0.00,18.16,6.45
1993,153,4.50,16.65,7.32
1993,154,4.13,17.36,9.43
1993,155,6.20,16.61,11.49
1993,156,6.70,17.30,11.33
1993,157,0.00,23.64,6.42
1993,158,0.00,26.13,12.24
1993,159,0.00,31.36,17.10
1993,160,11.52,27.36,18.81
1993,161,0.00,29.22,18.65
1993,162,0.00,28.23,16.60
1993,163,0.00,27.27,17.79
1993,164,0.00,28.34,17.30
1993,165,4.78,27.73,16.88
1993,166,0.00,25.68,16.27
1993,167,0.00,27.41,12.10
1993,168,0.00,30.86,13.19
1993,169,3.52,32.65,17.83
1993,170,0.00,32.19,20.13
1993,171,17.79,30.37,20.28
1993,172,14.21,25.72,18.59
1993,173,0.00,29.12,14.46
1993,174,0.00,28.55,15.26
1993,175,0.00,31.86,15.53
1993,176,7.02,30.16,18.91
1993,177,7.90,28.81,15.11
1993,178,0.00,29.95,16.70
1993,179,21.38,26.54,16.07
1993,180,9.20,25.65,17.43
1993,181,4.69,25.63,15.81
1993,182,29.50,26.55,17.05
1993,183,27.57,28.30,19.04
1993,184,18.70,28.70,19.42
1993,185,0.00,32.70,20.18
1993,186,0.00,33.30,21.03
1993,187,0.00,31.53,22.72
1993,188,7.69,32.07,21.87
1993,189,8.20,32.06,21.53
1993,190,0.00,33.26,21.39
1993,191,12.10,31.85,20.47
1993,192,11.96,31.51,19.79
1993,193,14.95,29.47,18.84
1993,194,0.00,30.05,16.05
1993,195,0.00,29.92,19.95
1993,196,0.00,26.93,20.23
1993,197,0.00,27.91,13.79
1993,198,0.00,28.39,15.61
1993,199,0.00,30.58,17.47
1993,200,24.68,29.02,20.29
1993,201,0.00,28.75,17.99
1993,202,0.00,27.45,18.03
1993,203,0.00,26.36,13.58
1993,204,0.00,26.64,16.00
1993,205,0.00,29.58,16.49
1993,206,0.00,31.53,19.45
1993,207,0.00,32.83,21.35
1993,208,0.00,31.52,18.12
1993,209,0.00,33.28,20.06
1993,210,0.00,28.94,19.07
1993,211,0.00,25.84,16.21
1993,212,0.00,28.10,13.21
1993,213,0.00,29.52,13.46
1993,214,0.00,28.91,17.74
1993,215,0.00,28.22,13.99
1993,216,7.74,26.08,16.12
1993,217,0.00,23.36,11.50
1993,218,0.00,25.16,13.61
1993,219,0.00,25.25,13.47
1993,220,0.00,27.02,11.57
1993,221,0.00,28.09,12.64
1993,222,3.71,24.92,15.07
1993,223,0.00,29.44,15.40
1993,224,0.00,28.95,17.47
1993,225,0.00,30.06,19.11
1993,226,0.00,31.27,16.41
1993,227,0.00,32.01,16.63
1993,228,0.00,30.44,20.40
1993,229,0.00,30.53,21.78
1993,230,0.00,31.25,18.16
1993,231,0.00,31.91,17.77
1993,232,0.00,30.55,19.97
1993,233,0.00,28.50,16.06
1993,234,0.00,29.57,11.32
1993,235,0.00,33.00,14.88
1993,236,0.00,32.87,20.10
1993,237,0.00,33.16,20.42
1993,238,0.00,34.55,19.45
1993,239,0.00,34.33,20.83
1993,240,0.00,33.06,21.44
1993,241,0.00,34.00,18.15
1993,242,0.00,34.03,19.78
1993,243,0.00,33.09,20.72
1993,244,0.00,25.53,17.96
1993,245,0.00,31.91,19.14
1993,246,21.02,27.56,19.77
1993,247,1.65,25.21,16.23
1993,248,0.00,26.54,12.61
1993,249,0.00,26.92,13.99
1993,250,0.00,24.81,14.97
1993,251,0.00,24.00,12.20
1993,252,0.00,26.91,13.13
1993,253,0.00,23.15,13.33
1993,254,0.00,21.12,4.63
1993,255,0.69,23.74,7.89
1993,256,0.00,30.52,14.13
1993,257,0.00,31.09,19.16
1993,258,10.47,24.66,15.09
1993,259,0.00,20.75,11.63
1993,260,0.00,23.47,11.62
1993,261,0.00,23.01,11.55
1993,262,0.00,21.84,12.79
1993,263,0.00,22.44,11.28
1993,264,2.03,23.21,14.16
1993,265,0.00,22.32,11.89
1993,266,1.22,20.38,14.56
1993,267,0.00,18.92,7.53
1993,268,13.04,19.83,9.32
1993,269,0.00,20.03,13.08
1993,270,0.00,15.38,10.12
1993,271,3.25,18.11,7.17
1993,272,1.17,15.92,2.90
1993,273,0.00,13.59,3.81
1993,274,0.00,23.70,4.67
1993,275,2.55,18.67,8.43
1993,276,0.00,18.08,0.63
1993,277,0.00,24.56,4.69
1993,278,0.00,20.00,4.18
1993,279,0.00,23.84,2.57
1993,280,0.00,27.40,6.14
1993,281,0.00,26.23,8.68
1993,282,3.46,19.88,7.08
1993,283,0.00,11.00,0.72
1993,284,0.00,13.17,-0.81
1993,285,0.00,14.64,2.20
1993,286,0.00,14.78,5.13
1993,287,0.00,18.75,2.86
1993,288,0.00,23.22,3.95
1993,289,15.75,18.16,8.05
1993,290,11.64,20.57,13.04
1993,291,0.00,16.84,8.33
1993,292,8.12,15.60,8.85
1993,293,13.63,20.78,10.79
1993,294,14.15,17.86,8.37
1993,295,0.00,14.90,0.42
1993,296,0.00,17.35,-0.95
1993,297,0.00,20.55,0.06
1993,298,0.00,21.57,0.94
1993,299,0.00,21.83,3.72
1993,300,0.00,15.33,5.62
1993,301,0.00,9.68,1.07
1993,302,0.00,10.70,3.02
1993,303,8.50,5.18,-0.05
1993,304,7.48,3.70,0.37
1993,305,0.00,4.27,-1.01
1993,306,0.00,7.91,-3.67
