Latitude: 41.58  Longitude: -81.48
X & Y on Lambert Conformal Conic: 1461191.43 65421.34
Tile: 11750
Elevation: 259 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
1988,184,0.00,24.56,7.35
1988,185,0.00,28.65,10.24
1988,186,0.00,30.53,12.89
1988,187,0.00,32.87,13.62
1988,188,0.00,34.56,15.23
1988,189,0.00,35.65,16.44
1988,190,0.00,35.61,17.74
1988,191,0.00,34.96,19.40
1988,192,7.45,33.58,19.61
1988,193,0.00,29.29,19.51
1988,194,0.00,27.62,16.98
1988,195,0.00,31.43,14.75
1988,196,0.00,34.13,17.18
1988,197,0.00,32.43,15.64
1988,198,0.00,36.20,19.85
1988,199,4.30,29.75,21.67
1988,200,10.45,32.16,17.19
1988,201,0.00,28.02,19.17
1988,202,16.26,26.91,16.92
1988,203,5.23,26.53,16.65
1988,204,7.45,28.00,16.06
1988,205,10.14,25.20,17.03
1988,206,0.00,26.45,14.42
1988,207,6.03,27.42,16.42
1988,208,0.00,26.54,16.55
1988,209,0.00,28.66,14.73
1988,210,0.00,31.08,17.20
1988,211,0.00,32.66,19.35
1988,212,10.22,31.79,20.30
1988,213,0.00,29.12,19.56
1988,214,0.67,32.74,15.72
1988,215,0.00,34.36,20.66
1988,216,0.00,33.93,19.15
1988,217,0.00,33.43,22.01
1988,218,20.09,31.81,20.80
1988,219,0.00,29.39,21.14
1988,220,0.00,28.30,16.74
1988,221,0.00,31.26,15.81
1988,222,0.00,31.20,18.06
1988,223,0.00,30.43,20.82
1988,224,0.00,32.24,20.18
1988,225,0.00,32.46,20.76
1988,226,0.00,32.86,22.53
1988,227,3.24,33.12,22.69
1988,228,0.00,30.02,21.47
1988,229,0.00,30.62,16.83
1988,230,5.03,34.43,19.39
1988,231,5.37,28.36,20.36
1988,232,2.38,24.86,13.99
1988,233,0.00,25.31,13.98
1988,234,0.00,24.22,12.24
1988,235,0.00,25.12,9.14
1988,236,8.34,22.80,11.79
1988,237,0.00,24.65,13.92
1988,238,0.00,27.16,15.58
1988,239,0.00,23.98,13.58
1988,240,11.99,26.45,11.39
1988,241,21.35,21.50,13.24
1988,242,3.39,21.75,15.74
1988,243,0.00,21.89,10.27
1988,244,0.00,23.93,9.09
1988,245,0.00,26.70,10.13
1988,246,0.00,27.98,12.09
1988,247,14.45,22.48,15.38
1988,248,17.85,22.64,17.33
1988,249,3.84,16.88,12.77
1988,250,0.00,16.31,8.18
1988,251,0.00,19.47,7.86
1988,252,0.00,23.51,6.61
1988,253,0.00,24.98,9.91
1988,254,0.00,25.89,11.88
1988,255,0.00,25.06,10.04
1988,256,5.57,25.15,11.68
1988,257,2.08,21.88,14.28
1988,258,0.00,23.16,8.13
1988,259,0.00,20.61,7.84
1988,260,1.26,23.88,7.78
1988,261,0.00,25.07,13.58
1988,262,0.00,27.00,15.52
1988,263,2.87,25.07,15.93
1988,264,0.77,22.90,14.96
1988,265,0.00,16.96,14.00
1988,266,9.70,21.19,12.65
1988,267,1.20,21.77,13.65
1988,268,0.00,19.22,8.66
1988,269,0.00,19.88,6.24
1988,270,0.00,21.33,6.85
1988,271,0.00,25.47,8.31
1988,272,0.00,20.27,10.42
1988,273,0.00,22.77,9.17
1988,274,0.00,25.91,11.33
1988,275,0.00,27.39,15.51
1988,276,5.82,20.68,14.51
1988,277,0.00,16.08,8.35
1988,278,12.41,14.67,2.51
1988,279,13.26,12.36,3.75
1988,280,5.06,10.85,4.32
1988,281,7.25,10.54,4.01
1988,282,2.03,13.16,1.98
1988,283,3.44,13.08,5.00
1988,284,3.94,14.17,7.15
1988,285,5.17,11.30,6.45
1988,286,2.49,7.26,1.52
1988,287,0.00,7.31,2.16
1988,288,0.00,15.76,-1.24
1988,289,0.00,21.03,3.33
1988,290,0.00,20.62,8.58
1988,291,26.32,18.16,10.85
1988,292,16.08,14.91,11.32
1988,293,7.30,10.71,3.74
1988,294,0.53,11.54,1.62
1988,295,6.30,8.94,3.68
1988,296,7.55,8.91,6.12
1988,297,2.70,10.16,1.83
1988,298,2.25,7.88,2.41
1988,299,11.67,7.37,1.45
1988,300,4.27,5.78,0.11
1988,301,3.00,11.27,-2.79
1988,302,0.00,8.95,-0.80
1988,303,0.00,6.40,0.47
1988,304,0.00,5.02,-0.70
1988,305,0.00,10.01,-6.70
1988,306,2.75,9.70,-0.77
1988,307,0.00,6.83,2.66
1988,308,0.00,13.61,-1.77
1988,309,5.03,16.82,4.30
1988,310,24.27,15.53,10.93
1988,311,6.50,7.32,2.06
1988,312,3.65,5.77,0.19
1988,313,1.98,8.70,2.21
1988,314,7.58,12.74,2.62
1988,315,9.27,13.87,5.21
1988,316,0.00,5.41,2.48
1988,317,10.01,10.31,-1.86
1988,318,0.00,9.74,2.30
1988,319,0.00,13.41,3.79
1988,320,0.00,17.97,1.14
1988,321,3.00,20.50,5.62
1988,322,0.00,8.12,1.03
1988,323,0.00,10.24,-1.08
1988,324,8.20,8.91,1.67
1988,325,15.18,8.04,5.52
1988,326,0.00,6.08,3.43
1988,327,0.00,4.62,1.74
1988,328,0.00,5.80,-1.11
1988,329,0.00,9.33,-4.06
1988,330,0.00,14.05,-1.66
1988,331,0.00,17.24,2.82
1988,332,2.61,16.10,8.76
1988,333,2.93,3.92,0.57
1988,334,0.00,5.08,-2.46
1988,335,5.35,5.40,-0.90
1988,336,4.15,2.36,-0.55
1988,337,0.00,2.87,-3.69
1988,338,0.00,11.55,-2.36
1988,339,0.00,6.55,-1.67
1988,340,0.00,4.66,-0.54
1988,341,0.00,11.93,-0.55
1988,342,0.00,8.58,2.09
1988,343,0.00,2.40,-1.73
1988,344,2.93,-0.99,-5.04
1988,345,4.69,-2.67,-6.52
1988,346,3.26,-5.88,-9.49
1988,347,2.19,-5.43,-15.23
1988,348,2.27,-0.16,-12.60
1988,349,3.51,6.26,-8.91
1988,350,0.00,1.02,-3.69
1988,351,0.00,-3.59,-8.80
1988,352,8.07,-5.07,-10.35
1988,353,1.62,-2.92,-8.36
1988,354,0.00,8.93,-7.33
1988,355,1.89,14.21,-1.78
1988,356,0.00,5.98,-0.70
1988,357,8.02,7.94,-2.56
1988,358,5.27,12.13,-1.08
1988,359,2.78,8.32,-2.55
1988,360,0.00,2.29,-0.98
1988,361,3.30,1.27,-4.39
1988,362,15.72,12.07,-3.16
1988,363,15.89,4.12,-1.19
1988,364,0.00,-5.11,-9.73
1988,365,0.00,0.07,-13.18
1989,1,0.00,4.19,-6.74
1989,2,0.00,0.79,-4.67
1989,3,4.32,-2.35,-9.00
1989,4,0.90,-4.46,-9.39
1989,5,4.13,1.34,-13.52
1989,6,5.53,2.70,-5.85
1989,7,0.00,12.28,0.35
1989,8,2.75,7.12,-0.86
1989,9,0.00,-2.99,-7.11
1989,10,0.00,5.01,-8.96
1989,11,0.94,7.13,-4.61
1989,12,0.00,9.77,-3.02
1989,13,0.00,-0.41,-4.35
1989,14,6.34,2.46,-9.19
1989,15,0.00,2.15,-5.33
1989,16,0.00,2.64,-1.86
1989,17,0.00,5.18,-2.76
1989,18,0.00,8.35,-1.62
1989,19,0.00,6.80,0.72
1989,20,2.32,2.13,-2.41
1989,21,0.00,-2.03,-8.62
1989,22,0.00,7.11,-6.35
1989,23,0.00,11.76,-3.22
1989,24,0.00,9.38,-1.30
1989,25,15.68,9.75,-0.04
1989,26,20.10,10.96,0.96
1989,27,0.00,5.99,-0.59
1989,28,4.97,10.71,-2.95
1989,29,1.90,8.16,1.98
1989,30,0.00,6.35,3.29
1989,31,0.00,14.78,1.40
1989,32,0.00,13.77,1.77
1989,33,4.72,-0.18,-2.78
1989,34,0.00,-3.47,-5.71
1989,35,4.11,-5.23,-7.84
1989,36,1.93,-4.26,-8.99
1989,37,1.38,-7.17,-11.94
1989,38,0.00,-6.93,-12.05
1989,39,3.49,-4.28,-12.49
1989,40,1.70,-7.31,-14.28
1989,41,0.00,-3.57,-13.08
1989,42,0.00,-0.08,-7.31
1989,43,0.00,0.37,-5.65
1989,44,5.97,5.15,-9.16
1989,45,3.35,4.92,-1.46
1989,46,2.92,3.39,-0.19
1989,47,0.00,-1.93,-4.69
1989,48,0.00,-2.89,-10.35
1989,49,0.00,-3.01,-11.67
1989,50,1.22,2.37,-10.00
1989,51,5.01,5.26,-6.06
1989,52,5.67,4.55,0.36
1989,53,0.93,0.13,-3.33
1989,54,1.71,-7.03,-10.83
1989,55,0.00,-5.75,-16.45
1989,56,1.27,1.90,-15.39
1989,57,2.44,1.91,-6.57
1989,58,0.27,-0.97,-4.57
1989,59,2.12,2.05,-8.37
1989,60,0.99,-1.30,-7.87
1989,61,0.00,-1.90,-13.85
1989,62,0.00,4.95,-10.25
1989,63,3.02,15.83,-4.17
1989,64,4.94,4.62,-0.50
1989,65,0.00,-3.58,-6.86
1989,66,0.00,-6.04,-10.79
1989,67,0.00,-1.95,-12.48
1989,68,0.00,3.28,-8.85
1989,69,0.00,6.59,-7.79
1989,70,0.00,15.62,-3.15
1989,71,0.00,5.06,-0.73
1989,72,0.00,9.81,-7.34
1989,73,0.00,18.29,-1.93
1989,74,0.00,11.27,2.90
1989,75,0.00,9.38,-3.68
1989,76,16.65,16.51,-1.94
1989,77,6.09,3.04,-1.36
1989,78,0.00,0.13,-7.38
1989,79,6.42,2.73,-5.09
1989,80,0.00,-0.55,-5.38
1989,81,0.00,2.45,-10.63
1989,82,0.00,9.72,-8.23
1989,83,0.00,9.62,-1.65
1989,84,0.00,15.77,2.95
1989,85,0.00,19.49,0.81
1989,86,8.78,25.03,5.61
1989,87,11.07,25.07,11.32
1989,88,12.46,12.39,5.26
1989,89,14.44,5.54,2.51
1989,90,11.67,2.04,0.38
1989,91,0.00,4.85,-1.17
1989,92,12.73,10.79,0.09
1989,93,17.35,12.02,4.70
1989,94,8.30,15.15,6.88
1989,95,2.07,9.69,4.93
1989,96,0.00,7.27,1.76
1989,97,0.00,6.86,0.38
1989,98,0.00,8.43,-3.43
1989,99,3.20,5.93,-1.48
1989,100,0.83,2.46,-5.48
1989,101,0.00,3.67,-4.17
1989,102,7.24,11.69,-2.62
1989,103,0.00,7.72,-0.86
1989,104,1.18,15.87,-1.68
1989,105,2.89,14.10,1.60
1989,106,0.00,16.91,-1.29
1989,107,8.36,20.29,4.45
1989,108,5.49,9.27,1.15
1989,109,0.00,11.94,-1.35
1989,110,0.00,16.76,-0.96
1989,111,0.00,15.41,2.81
1989,112,0.00,10.52,-1.37
1989,113,0.00,9.75,-2.87
1989,114,0.00,14.51,-2.67
1989,115,0.00,19.98,1.46
1989,116,0.00,17.93,5.61
1989,117,0.00,20.02,4.76
1989,118,0.40,12.19,5.65
1989,119,3.38,14.68,7.22
1989,120,0.00,16.22,8.15
1989,121,5.15,13.35,7.14
1989,122,7.25,13.07,5.19
1989,123,0.00,11.64,5.36
1989,124,2.29,17.44,4.37
1989,125,4.72,17.86,9.35
1989,126,11.38,12.24,3.31
1989,127,7.30,8.12,0.90
1989,128,0.00,13.31,3.16
1989,129,6.81,15.25,6.23
1989,130,22.40,9.58,7.40
1989,131,8.65,9.47,6.49
1989,132,4.04,10.71,5.51
1989,133,3.39,12.33,7.01
1989,134,0.00,15.34,8.16
1989,135,2.63,12.82,4.37
1989,136,0.00,17.42,8.11
1989,137,0.00,22.52,7.02
1989,138,0.00,25.82,7.74
1989,139,4.25,26.38,13.84
1989,140,7.87,21.99,14.61
1989,141,0.00,23.45,9.75
1989,142,11.57,24.33,9.41
1989,143,27.79,16.49,11.21
1989,144,8.62,24.34,10.68
1989,145,46.16,27.58,12.72
1989,146,0.00,25.82,16.21
1989,147,0.00,19.07,12.37
1989,148,0.00,19.29,4.59
1989,149,2.57,24.20,6.63
1989,150,25.63,28.32,14.97
1989,151,17.48,28.68,14.68
1989,152,4.45,28.00,17.61
1989,153,0.00,23.98,17.36
1989,154,19.93,26.22,12.41
1989,155,12.41,22.58,12.36
1989,156,1.66,19.63,11.81
1989,157,0.00,24.67,8.02
1989,158,0.00,27.67,13.25
1989,159,0.00,27.76,14.33
1989,160,8.55,23.49,16.05
1989,161,3.29,17.35,10.03
1989,162,0.00,21.40,7.85
1989,163,7.70,19.26,10.41
1989,164,4.84,20.47,13.38
1989,165,4.53,19.97,14.99
1989,166,11.31,21.56,15.10
1989,167,4.24,19.89,13.34
1989,168,4.85,22.16,10.98
1989,169,0.00,25.18,13.18
1989,170,7.05,25.98,15.36
1989,171,3.14,23.23,16.39
1989,172,3.85,23.24,14.43
1989,173,0.00,27.29,16.99
1989,174,0.00,28.63,16.58
1989,175,0.00,30.12,17.15
1989,176,0.00,29.38,18.38
1989,177,0.00,31.43,17.95
1989,178,18.63,29.88,19.42
1989,179,0.00,25.46,18.34
1989,180,0.00,20.99,10.61
1989,181,0.00,24.07,8.02
1989,182,0.00,27.01,10.58
1989,183,0.00,28.76,14.90
1989,184,11.38,27.23,18.83
1989,185,12.63,24.45,19.58
1989,186,0.00,26.62,18.90
1989,187,0.00,28.82,18.05
1989,188,0.00,30.15,18.52
1989,189,0.00,28.02,13.87
1989,190,2.92,28.03,14.07
1989,191,0.00,32.79,18.82
1989,192,0.00,29.00,20.36
1989,193,1.93,23.68,17.81
1989,194,0.00,25.15,14.33
1989,195,0.00,24.31,14.62
1989,196,0.00,23.89,12.26
1989,197,0.00,24.79,12.06
1989,198,0.00,26.73,11.44
1989,199,0.00,28.82,13.46
1989,200,7.64,24.99,16.80
1989,201,14.15,25.00,18.94
1989,202,6.58,28.47,14.94
1989,203,0.00,28.92,18.95
1989,204,0.00,30.01,19.07
1989,205,0.00,30.82,18.74
1989,206,0.00,32.10,19.06
1989,207,0.00,30.48,20.85
1989,208,25.56,28.87,20.87
1989,209,0.00,27.05,19.28
1989,210,0.00,24.84,12.50
1989,211,0.00,22.66,14.34
1989,212,0.00,24.93,14.72
1989,213,0.00,25.16,14.39
1989,214,0.00,28.08,14.74
1989,215,0.00,30.17,16.62
1989,216,5.80,29.72,20.62
1989,217,0.00,31.13,19.62
1989,218,0.00,27.38,20.24
1989,219,4.84,20.78,14.21
1989,220,0.00,19.90,11.47
1989,221,0.00,24.60,9.98
1989,222,0.00,26.57,12.13
1989,223,0.00,26.34,14.34
1989,224,0.00,25.97,13.15
1989,225,0.00,26.55,13.27
1989,226,0.00,28.10,15.08
1989,227,10.37,27.15,16.48
1989,228,0.00,24.33,16.32
1989,229,0.00,24.00,13.84
1989,230,0.00,25.07,11.59
1989,231,0.00,24.09,14.30
1989,232,6.40,24.34,16.35
1989,233,0.00,26.87,18.43
1989,234,0.00,26.89,15.77
1989,235,0.00,25.02,17.60
1989,236,0.00,23.68,15.50
1989,237,0.00,24.48,10.33
1989,238,0.00,26.04,11.27
1989,239,0.00,27.14,12.76
1989,240,7.54,28.46,13.84
1989,241,4.54,26.50,16.97
1989,242,0.00,25.51,17.90
1989,243,5.07,28.92,12.03
1989,244,16.88,26.03,15.90
1989,245,0.00,21.46,14.99
1989,246,0.00,21.71,9.32
1989,247,0.00,23.23,11.01
1989,248,0.00,23.95,14.45
1989,249,0.00,27.64,16.95
1989,250,7.49,26.21,18.85
1989,251,2.22,29.14,19.10
1989,252,0.00,29.56,21.18
1989,253,4.52,24.03,19.59
1989,254,0.00,23.13,14.85
1989,255,0.00,23.33,11.48
1989,256,0.00,23.19,12.59
1989,257,14.83,18.55,13.41
1989,258,7.42,18.42,13.45
1989,259,8.48,18.28,12.92
1989,260,4.88,20.12,11.73
1989,261,0.00,21.92,8.87
1989,262,0.00,21.49,8.98
1989,263,0.00,23.04,8.85
1989,264,0.00,25.31,11.30
1989,265,41.75,23.39,13.64
1989,266,26.65,13.69,5.03
1989,267,0.00,13.69,5.04
1989,268,0.00,16.10,1.56
1989,269,0.00,15.03,6.80
1989,270,0.00,13.02,1.89
1989,271,0.00,20.03,1.45
1989,272,0.00,20.39,7.03
1989,273,0.00,19.96,5.73
1989,274,12.14,20.71,7.15
1989,275,4.44,23.13,9.83
1989,276,0.00,17.65,8.43
1989,277,0.00,12.30,3.12
1989,278,0.00,17.54,1.80
1989,279,0.00,16.17,5.49
1989,280,0.00,13.32,5.53
1989,281,0.00,9.88,5.28
1989,282,0.00,10.45,0.90
1989,283,19.87,10.75,2.23
1989,284,5.23,17.12,4.73
1989,285,0.00,21.34,8.63
1989,286,0.00,22.53,6.05
1989,287,0.00,27.18,7.62
1989,288,0.00,26.42,11.96
1989,289,34.62,25.44,13.11
1989,290,12.22,13.26,8.68
1989,291,11.58,6.79,4.82
1989,292,13.36,7.55,2.08
1989,293,3.66,4.96,1.47
1989,294,6.04,7.19,1.34
1989,295,0.00,13.07,2.44
1989,296,0.00,19.49,1.07
1989,297,0.00,21.13,5.71
1989,298,0.00,21.59,7.06
1989,299,0.00,21.24,6.26
1989,300,0.00,21.93,6.10
1989,301,0.00,22.37,4.92
1989,302,0.00,21.91,4.63
1989,303,0.00,22.18,4.62
1989,304,5.14,17.80,6.08
1989,305,0.00,10.71,3.17
1989,306,2.47,10.27,2.50
1989,307,0.00,4.76,0.21
1989,308,0.00,7.52,-2.81
1989,309,3.20,15.68,1.57
1989,310,0.00,13.28,3.96
1989,311,8.02,9.78,2.61
1989,312,4.22,12.26,4.78
1989,313,1.64,9.66,4.85
1989,314,5.50,6.67,2.90
1989,315,3.17,10.91,0.39
1989,316,0.00,9.10,0.45
1989,317,0.00,21.48,-0.66
1989,318,7.22,19.23,8.31
1989,319,28.02,16.99,12.47
1989,320,19.59,5.88,0.14
1989,321,6.80,0.79,-5.38
1989,322,6.31,0.38,-5.12
1989,323,0.00,7.74,-7.87
1989,324,0.00,12.16,-2.92
1989,325,0.00,0.32,-2.80
1989,326,3.07,-1.75,-4.43
1989,327,3.27,-1.44,-5.27
1989,328,0.00,3.06,-6.04
1989,329,5.47,7.95,-3.31
1989,330,0.00,7.41,2.62
1989,331,6.68,15.50,-1.33
1989,332,0.00,9.87,1.38
1989,333,0.00,-1.05,-5.25
1989,334,0.00,2.49,-4.46
1989,335,0.00,3.64,-2.17
1989,336,7.96,3.70,-3.81
1989,337,2.63,-3.77,-7.00
1989,338,0.60,-3.86,-8.95
1989,339,0.00,0.76,-9.79
1989,340,2.46,4.73,-5.15
1989,341,0.00,-2.74,-8.56
1989,342,0.00,-2.39,-8.04
1989,343,0.00,-0.24,-12.18
1989,344,3.02,0.08,-8.26
1989,345,3.44,-0.33,-4.23
1989,346,0.00,-2.20,-6.73
1989,347,1.17,-3.00,-9.78
1989,348,0.36,-4.68,-12.20
1989,349,10.60,-6.63,-17.99
1989,350,2.77,-8.39,-17.02
1989,351,0.00,-11.89,-21.59
1989,352,0.00,-8.44,-22.39
1989,353,2.63,-6.04,-19.46
1989,354,2.13,-9.27,-14.50
1989,355,2.96,-12.67,-16.14
1989,356,0.86,-13.37,-22.86
1989,357,0.00,-10.33,-20.72
1989,358,0.00,-8.88,-25.55
1989,359,3.45,-5.18,-20.41
1989,360,2.59,-7.82,-14.35
1989,361,1.10,-4.83,-14.89
1989,362,0.00,-2.10,-12.11
1989,363,3.48,2.69,-5.88
1989,364,7.77,5.64,-2.19
1989,365,7.10,7.41,-0.97
1990,1,0.48,-0.11,-2.17
1990,2,0.00,3.73,-3.72
1990,3,0.00,6.76,-1.74
1990,4,4.55,10.24,1.71
1990,5,0.00,2.63,-2.30
1990,6,0.00,1.55,-5.08
1990,7,0.00,6.97,-3.23
1990,8,0.00,7.55,-3.76
1990,9,7.65,6.45,-1.05
1990,10,5.30,3.80,-1.21
1990,11,2.39,5.88,-0.59
1990,12,2.78,-0.79,-4.48
1990,13,0.00,-2.76,-6.91
1990,14,0.00,3.81,-8.54
1990,15,0.00,8.36,-2.72
1990,16,0.00,11.54,2.39
1990,17,4.59,12.73,6.90
1990,18,2.19,7.17,1.59
1990,19,0.61,1.28,-3.90
1990,20,6.17,2.92,-2.90
1990,21,1.67,2.97,0.14
1990,22,0.99,3.29,-0.26
1990,23,1.07,7.88,-4.21
1990,24,0.00,11.85,-0.11
1990,25,2.15,12.51,-1.34
1990,26,0.30,1.43,-3.48
1990,27,0.00,10.70,-6.07
1990,28,15.00,5.87,-2.61
1990,29,9.38,1.58,-3.20
1990,30,0.00,3.00,-5.42
1990,31,0.00,4.64,-5.95
1990,32,15.27,7.05,-4.08
1990,33,10.64,5.15,1.00
1990,34,8.84,2.46,-2.91
1990,35,7.51,-1.07,-3.87
1990,36,0.00,2.88,-4.34
1990,37,0.00,8.02,-2.22
1990,38,0.73,7.91,1.25
1990,39,0.93,13.49,1.23
1990,40,4.29,12.71,3.14
1990,41,0.00,4.18,-0.76
1990,42,0.00,4.34,-2.34
1990,43,0.00,7.76,-5.59
1990,44,1.91,16.25,-2.66
1990,45,11.39,4.69,-2.50
1990,46,26.03,6.02,-2.39
1990,47,4.89,12.69,-0.43
1990,48,0.00,1.98,-5.69
1990,49,0.00,5.68,-11.47
1990,50,0.00,3.67,-4.53
1990,51,0.00,1.47,-7.24
1990,52,6.75,10.19,-7.21
1990,53,0.00,14.72,-0.92
1990,54,7.72,6.79,-2.55
1990,55,4.88,0.19,-5.86
1990,56,0.00,-7.38,-12.60
1990,57,0.00,-0.88,-17.59
1990,58,0.00,4.24,-11.45
1990,59,0.00,-0.15,-8.01
1990,60,0.00,5.20,-8.65
1990,61,0.00,10.01,-5.57
1990,62,0.00,0.87,-4.62
1990,63,1.27,-3.15,-8.06
1990,64,1.13,-0.60,-6.52
1990,65,0.00,-2.06,-7.32
1990,66,0.00,2.45,-12.12
1990,67,1.62,10.36,-9.00
1990,68,2.51,12.50,-0.09
1990,69,0.81,13.81,3.60
1990,70,0.00,19.01,5.77
1990,71,0.00,23.33,10.21
1990,72,0.00,23.62,13.27
1990,73,0.00,25.72,10.79
1990,74,0.00,25.97,13.16
1990,75,3.27,17.05,9.27
1990,76,0.72,12.63,7.62
1990,77,0.76,6.96,1.14
1990,78,1.90,2.46,-0.89
1990,79,0.00,1.79,-4.48
1990,80,0.00,9.54,-4.24
1990,81,1.06,16.52,0.76
1990,82,0.96,6.77,0.39
1990,83,0.00,1.27,-3.65
1990,84,0.00,5.95,-5.86
1990,85,0.00,3.36,-2.38
1990,86,0.00,5.00,-8.33
1990,87,0.00,8.81,-5.29
1990,88,1.31,10.53,-1.20
1990,89,1.32,12.45,4.62
1990,90,3.60,10.97,5.31
1990,91,6.32,12.17,4.40
1990,92,4.70,8.96,4.41
1990,93,10.91,2.68,-0.15
1990,94,2.15,8.67,0.05
1990,95,2.98,9.03,0.56
1990,96,3.63,5.15,-3.01
1990,97,0.00,4.04,-3.19
1990,98,0.00,10.11,-3.27
1990,99,14.04,17.51,1.84
1990,100,30.13,13.83,5.94
1990,101,6.36,6.82,0.55
1990,102,0.00,4.35,-3.01
1990,103,0.00,9.12,-2.69
1990,104,3.26,9.99,2.10
1990,105,0.00,13.50,1.99
1990,106,3.65,15.06,-0.85
1990,107,0.00,8.99,0.75
1990,108,0.00,9.96,-2.54
1990,109,0.00,17.77,-0.96
1990,110,17.10,15.29,6.30
1990,111,0.00,13.61,8.42
1990,112,0.00,17.01,1.46
1990,113,0.00,21.57,2.84
1990,114,0.00,27.53,7.26
1990,115,0.00,28.67,13.57
1990,116,0.00,28.17,15.16
1990,117,0.00,29.45,13.63
1990,118,0.00,29.55,14.85
1990,119,0.00,23.92,12.35
1990,120,0.00,22.16,9.13
1990,121,0.00,16.91,9.23
1990,122,0.00,15.05,2.80
1990,123,1.75,16.19,4.78
1990,124,30.84,14.64,7.42
1990,125,10.38,11.75,6.61
1990,126,0.00,15.38,5.37
1990,127,0.00,21.39,5.18
1990,128,0.00,25.07,11.12
1990,129,1.79,25.18,14.70
1990,130,3.18,17.97,11.45
1990,131,2.99,13.71,4.85
1990,132,16.88,13.47,2.63
1990,133,11.13,14.54,7.96
1990,134,0.16,19.48,2.89
1990,135,14.09,22.09,8.91
1990,136,28.86,22.99,14.87
1990,137,8.23,19.22,13.67
1990,138,0.00,16.82,9.72
1990,139,0.39,18.07,5.75
1990,140,3.53,24.07,10.89
1990,141,0.00,14.04,7.51
1990,142,0.00,15.68,6.32
1990,143,0.00,17.98,5.09
1990,144,0.00,19.41,5.11
1990,145,9.81,21.42,8.92
1990,146,0.00,20.92,11.20
1990,147,0.00,21.31,9.12
1990,148,10.52,22.00,9.15
1990,149,11.57,15.00,9.77
1990,150,0.00,16.22,5.39
1990,151,0.00,20.49,3.80
1990,152,0.00,25.02,6.95
1990,153,1.74,26.63,13.53
1990,154,3.19,25.96,16.37
1990,155,1.70,15.86,7.93
1990,156,0.00,18.72,3.69
1990,157,0.00,23.32,8.98
1990,158,4.37,23.75,14.11
1990,159,3.91,26.51,14.00
1990,160,0.00,27.27,17.39
1990,161,1.69,19.21,13.66
1990,162,0.00,22.25,11.09
1990,163,0.00,21.50,8.82
1990,164,0.00,28.92,14.22
1990,165,0.00,28.42,14.93
1990,166,0.00,26.10,16.49
1990,167,0.00,28.87,11.67
1990,168,0.00,31.49,16.49
1990,169,0.00,29.46,21.62
1990,170,0.00,22.13,13.41
1990,171,1.90,20.65,9.96
1990,172,0.00,27.04,14.68
1990,173,3.67,26.25,16.12
1990,174,14.13,18.33,14.16
1990,175,14.95,16.91,12.57
1990,176,0.00,23.73,10.64
1990,177,0.00,26.78,11.19
1990,178,0.00,25.65,15.47
1990,179,5.67,24.55,16.18
1990,180,0.00,27.99,18.51
1990,181,0.00,29.49,19.34
1990,182,0.00,23.03,16.53
1990,183,0.00,24.92,12.00
1990,184,0.00,28.77,12.42
1990,185,0.00,35.35,17.83
1990,186,0.00,29.13,20.62
1990,187,0.00,21.80,15.36
1990,188,0.00,23.56,8.87
1990,189,0.00,29.87,14.07
1990,190,8.11,28.89,20.60
1990,191,0.00,27.07,20.62
1990,192,11.60,23.41,16.34
1990,193,10.54,21.02,15.94
1990,194,5.10,19.96,14.96
1990,195,8.06,23.24,15.80
1990,196,2.39,24.30,17.45
1990,197,0.00,26.80,15.39
1990,198,3.55,29.23,17.96
1990,199,0.00,29.51,17.11
1990,200,0.00,29.21,18.32
1990,201,10.68,26.76,20.36
1990,202,0.00,25.67,19.17
1990,203,19.96,20.99,15.33
1990,204,0.00,23.26,16.22
1990,205,0.00,24.81,13.68
1990,206,0.00,26.75,12.63
1990,207,0.00,26.88,13.33
1990,208,0.00,28.60,14.59
1990,209,0.00,29.44,15.87
1990,210,0.00,30.13,17.08
1990,211,22.33,28.37,18.48
1990,212,0.00,21.19,16.16
1990,213,0.00,23.37,9.97
1990,214,0.00,25.67,11.05
1990,215,0.00,27.88,12.16
1990,216,17.41,26.03,15.30
1990,217,5.99,22.72,18.77
1990,218,27.77,20.53,17.38
1990,219,0.00,21.62,15.13
1990,220,0.00,24.47,10.71
1990,221,0.00,26.03,11.63
1990,222,0.00,26.01,14.06
1990,223,0.00,26.88,13.31
1990,224,45.08,27.80,14.82
1990,225,23.77,23.36,16.11
1990,226,0.00,23.59,14.01
1990,227,0.00,25.96,12.49
1990,228,0.00,27.20,15.23
1990,229,0.00,28.48,17.17
1990,230,5.98,26.78,18.47
1990,231,18.63,25.16,19.32
1990,232,44.91,22.07,17.84
1990,233,7.65,20.53,16.85
1990,234,0.00,20.90,16.91
1990,235,0.00,22.54,17.56
1990,236,0.00,22.90,17.88
1990,237,0.00,26.05,15.47
1990,238,0.00,28.06,16.93
1990,239,0.00,28.96,18.94
1990,240,6.78,32.30,18.81
1990,241,0.00,26.62,18.93
