Latitude: 41.03  Longitude: -83.67
X & Y on Lambert Conformal Conic: 1302105.46 -27870.52
Tile: 11749
Elevation: 236 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
1985,260,0.00,26.63,8.34
1985,261,0.00,28.99,12.29
1985,262,0.00,29.16,14.61
1985,263,0.00,28.58,13.60
1985,264,0.00,27.16,13.81
1985,265,0.00,28.99,13.25
1985,266,9.05,27.24,14.42
1985,267,0.00,17.75,6.90
1985,268,0.00,19.69,4.34
1985,269,0.66,18.23,7.72
1985,270,0.00,17.41,6.28
1985,271,0.00,22.43,6.26
1985,272,0.00,24.17,6.64
1985,273,3.23,22.38,8.78
1985,274,0.00,13.07,5.42
1985,275,0.00,16.12,0.05
1985,276,0.00,19.83,1.36
1985,277,2.35,21.00,5.40
1985,278,2.11,11.62,6.06
1985,279,0.00,13.53,3.92
1985,280,0.00,21.43,2.58
1985,281,0.00,22.35,7.34
1985,282,0.00,24.81,12.74
1985,283,7.69,22.08,12.06
1985,284,1.86,15.10,7.94
1985,285,13.48,21.43,9.44
1985,286,3.33,22.72,12.80
1985,287,20.20,18.60,13.09
1985,288,12.68,17.99,11.74
1985,289,0.00,14.86,5.58
1985,290,0.00,19.89,2.93
1985,291,21.60,24.38,8.58
1985,292,0.00,22.43,12.93
1985,293,1.75,13.48,10.46
1985,294,0.00,12.59,7.10
1985,295,0.00,14.44,9.60
1985,296,0.00,22.55,11.45
1985,297,0.00,23.42,12.79
1985,298,0.00,17.51,4.68
1985,299,0.00,20.44,3.69
1985,300,0.00,18.82,5.57
1985,301,0.00,12.15,3.55
1985,302,0.00,13.40,1.12
1985,303,2.76,11.72,4.79
1985,304,2.93,15.23,6.43
1985,305,0.00,19.48,9.59
1985,306,8.14,15.93,10.91
1985,307,19.30,9.65,7.24
1985,308,4.15,8.18,6.39
1985,309,2.48,11.24,6.47
1985,310,1.66,11.85,5.56
1985,311,1.35,10.51,3.65
1985,312,0.00,13.12,0.59
1985,313,7.38,14.41,4.32
1985,314,11.62,12.50,5.05
1985,315,2.01,8.49,3.11
1985,316,7.00,16.42,5.04
1985,317,6.84,17.44,8.41
1985,318,3.97,18.27,7.07
1985,319,11.07,8.33,4.26
1985,320,11.42,13.52,4.56
1985,321,0.00,11.81,3.20
1985,322,2.67,18.86,4.30
1985,323,7.07,20.02,10.75
1985,324,1.33,11.07,-1.66
1985,325,0.00,2.88,-4.34
1985,326,1.34,3.31,-1.72
1985,327,0.00,5.96,-1.74
1985,328,0.00,3.17,-1.67
1985,329,8.69,6.96,-1.51
1985,330,17.18,16.03,1.14
1985,331,8.32,6.11,1.79
1985,332,4.62,3.01,0.90
1985,333,0.00,4.11,0.75
1985,334,0.00,6.68,2.20
1985,335,2.93,13.28,0.87
1985,336,0.00,-2.27,-9.64
1985,337,0.00,-2.88,-9.80
1985,338,0.00,0.56,-5.53
1985,339,3.41,1.41,-2.07
1985,340,0.00,0.64,-1.98
1985,341,0.00,0.87,-2.27
1985,342,0.00,4.92,-2.73
1985,343,0.00,3.45,-0.99
1985,344,17.37,9.08,0.44
1985,345,19.19,4.12,1.72
1985,346,0.00,1.73,-0.40
1985,347,4.09,-2.29,-7.28
1985,348,0.00,-8.19,-16.20
1985,349,0.00,-2.12,-13.99
1985,350,0.00,-0.08,-8.39
1985,351,1.01,-7.27,-13.49
1985,352,0.00,-11.90,-17.85
1985,353,0.00,-9.00,-18.75
1985,354,1.07,-6.32,-16.03
1985,355,1.15,-8.49,-17.32
1985,356,0.80,1.43,-14.78
1985,357,1.09,2.03,-4.55
1985,358,0.00,-0.67,-8.21
1985,359,0.00,-11.72,-17.22
1985,360,3.46,-1.35,-18.97
1985,361,1.36,-0.97,-13.73
1985,362,0.00,-5.28,-15.27
1985,363,0.00,-4.05,-12.40
1985,364,0.00,2.14,-12.15
1985,365,0.00,3.44,-8.39
1986,1,0.00,1.07,-11.74
1986,2,1.37,4.28,-4.63
1986,3,1.33,3.16,-0.65
1986,4,0.00,2.13,-1.44
1986,5,0.00,-1.25,-5.86
1986,6,0.00,-4.26,-8.46
1986,7,0.00,-6.85,-13.69
1986,8,0.00,-3.93,-16.11
1986,9,0.00,3.41,-11.49
1986,10,0.00,3.84,-5.67
1986,11,0.00,5.34,-5.26
1986,12,0.75,3.66,-2.69
1986,13,0.88,-3.57,-9.85
1986,14,0.93,-1.91,-10.68
1986,15,0.00,1.53,-13.96
1986,16,0.00,8.92,-9.52
1986,17,1.74,9.02,1.14
1986,18,6.10,10.91,4.53
1986,19,8.08,4.53,0.47
1986,20,0.00,1.86,-1.14
1986,21,0.00,7.96,-2.71
1986,22,0.00,5.54,-2.61
1986,23,0.00,1.46,-5.87
1986,24,0.00,3.27,-6.21
1986,25,1.36,3.28,-1.73
1986,26,2.02,-1.16,-7.22
1986,27,0.00,-11.48,-17.07
1986,28,0.00,-7.60,-18.52
1986,29,1.42,-4.02,-13.29
1986,30,0.00,-3.20,-14.05
1986,31,0.00,2.10,-10.32
1986,32,1.75,8.84,-4.27
1986,33,0.00,3.22,-0.01
1986,34,7.99,3.81,-0.93
1986,35,16.75,11.98,-0.11
1986,36,2.89,7.27,0.76
1986,37,9.46,-0.11,-3.10
1986,38,7.44,-2.07,-5.54
1986,39,0.00,-1.51,-7.33
1986,40,0.00,-2.59,-8.83
1986,41,0.00,-6.18,-11.84
1986,42,0.00,-6.39,-13.22
1986,43,0.00,-8.53,-15.32
1986,44,0.00,-6.35,-17.59
1986,45,2.82,-3.66,-10.86
1986,46,0.00,-3.68,-10.41
1986,47,4.96,2.19,-9.14
1986,48,1.46,7.18,-1.15
1986,49,0.00,11.86,2.25
1986,50,3.14,7.73,2.13
1986,51,7.33,6.93,0.56
1986,52,5.74,-0.49,-7.08
1986,53,0.00,-1.14,-7.50
1986,54,0.00,-0.16,-5.15
1986,55,0.00,0.49,-5.02
1986,56,0.00,-0.10,-9.36
1986,57,3.52,-0.74,-6.08
1986,58,1.26,-3.01,-11.13
1986,59,0.00,-3.02,-14.78
1986,60,0.00,-0.71,-14.03
1986,61,2.53,3.78,-8.41
1986,62,1.25,2.54,-0.98
1986,63,0.00,4.06,-0.54
1986,64,1.05,4.89,-2.26
1986,65,2.18,0.73,-3.01
1986,66,0.00,-4.10,-12.15
1986,67,0.00,5.31,-14.21
1986,68,0.00,18.28,-3.30
1986,69,7.18,17.02,3.13
1986,70,0.00,3.77,0.89
1986,71,13.02,8.28,0.02
1986,72,6.18,15.91,2.32
1986,73,0.00,10.93,6.24
1986,74,0.00,6.17,2.12
1986,75,0.00,4.15,1.22
1986,76,0.00,7.82,1.07
1986,77,15.62,14.70,0.68
1986,78,3.01,11.22,-0.28
1986,79,0.00,-2.05,-8.12
1986,80,0.00,0.88,-10.67
1986,81,0.00,8.97,-5.72
1986,82,0.00,14.73,1.38
1986,83,0.00,13.08,-2.97
1986,84,0.00,22.94,3.75
1986,85,3.77,17.74,7.97
1986,86,0.00,12.99,-0.93
1986,87,0.00,20.46,-0.57
1986,88,0.00,26.00,9.79
1986,89,0.00,27.10,12.28
1986,90,0.00,26.70,5.76
1986,91,4.54,23.90,8.29
1986,92,0.00,14.64,2.80
1986,93,5.54,18.36,1.08
1986,94,4.09,19.95,6.36
1986,95,5.05,21.46,6.48
1986,96,0.00,22.10,10.00
1986,97,0.00,20.96,7.32
1986,98,0.00,14.24,5.15
1986,99,0.00,6.78,2.49
1986,100,0.00,10.26,-1.04
1986,101,0.00,15.72,-0.83
1986,102,0.00,15.10,-0.95
1986,103,4.45,14.16,2.61
1986,104,10.74,19.51,1.25
1986,105,1.73,8.52,1.44
1986,106,1.34,8.16,-0.79
1986,107,0.00,15.84,3.31
1986,108,0.00,20.03,2.41
1986,109,0.00,19.63,7.10
1986,110,25.96,12.66,7.40
1986,111,2.01,10.39,3.09
1986,112,0.00,6.58,-2.33
1986,113,0.00,13.46,-3.47
1986,114,0.00,21.98,1.03
1986,115,0.00,28.02,9.97
1986,116,0.00,28.90,12.48
1986,117,0.00,29.81,11.10
1986,118,3.74,26.55,12.24
1986,119,0.00,21.39,9.41
1986,120,6.50,19.54,11.14
1986,121,0.00,17.77,10.82
1986,122,0.00,12.89,2.12
1986,123,0.00,14.58,0.23
1986,124,0.00,21.46,0.43
1986,125,0.00,27.84,10.18
1986,126,9.57,28.00,14.31
1986,127,0.00,25.11,15.25
1986,128,0.00,20.27,9.67
1986,129,0.00,20.40,7.65
1986,130,0.00,24.64,7.57
1986,131,0.00,24.24,8.78
1986,132,0.96,21.85,9.46
1986,133,0.00,23.00,11.58
1986,134,3.16,25.13,13.61
1986,135,19.10,23.37,13.45
1986,136,6.16,26.36,16.38
1986,137,7.11,27.87,15.92
1986,138,12.72,23.37,16.55
1986,139,2.01,16.12,10.39
1986,140,1.25,10.77,7.05
1986,141,1.64,12.49,7.73
1986,142,1.58,15.32,7.78
1986,143,0.00,19.90,6.45
1986,144,0.00,23.05,8.50
1986,145,0.00,23.60,12.00
1986,146,6.15,25.10,12.64
1986,147,4.71,25.19,16.28
1986,148,0.00,24.39,15.54
1986,149,0.00,27.80,13.99
1986,150,0.00,28.32,17.34
1986,151,0.00,29.95,17.06
1986,152,0.00,28.70,14.67
1986,153,0.00,19.34,8.37
1986,154,0.00,24.79,5.95
1986,155,0.00,27.72,9.98
1986,156,16.47,24.50,16.81
1986,157,5.24,22.89,15.93
1986,158,16.48,27.79,15.67
1986,159,0.00,27.19,18.30
1986,160,0.00,25.99,14.50
1986,161,7.67,28.42,13.95
1986,162,8.49,28.00,19.53
1986,163,2.71,24.53,17.49
1986,164,0.00,26.15,15.22
1986,165,5.27,27.09,16.91
1986,166,0.00,29.04,17.50
1986,167,17.61,29.36,17.60
1986,168,0.00,21.62,11.42
1986,169,0.00,24.81,9.65
1986,170,10.69,25.47,13.80
1986,171,7.97,24.59,16.01
1986,172,0.00,28.89,11.70
1986,173,0.00,31.66,17.42
1986,174,0.00,27.14,18.18
1986,175,0.00,23.91,13.89
1986,176,0.00,24.29,9.05
1986,177,0.00,28.51,12.64
1986,178,20.16,30.74,17.94
1986,179,5.11,29.15,19.96
1986,180,0.00,28.44,15.92
1986,181,6.82,20.20,13.89
1986,182,15.41,22.72,13.88
1986,183,2.37,22.61,16.15
1986,184,0.00,24.44,12.48
1986,185,0.00,28.42,11.27
1986,186,0.00,31.23,16.60
1986,187,0.00,32.87,18.73
1986,188,0.00,32.82,22.01
1986,189,18.59,32.18,22.01
1986,190,12.20,27.09,19.95
1986,191,0.00,26.16,15.66
1986,192,19.43,27.47,18.00
1986,193,13.88,28.15,19.89
1986,194,0.00,28.74,20.35
1986,195,0.00,27.97,17.41
1986,196,0.00,30.22,16.51
1986,197,23.58,32.40,18.46
1986,198,0.00,33.36,21.52
1986,199,0.00,33.43,23.52
1986,200,0.00,33.05,23.52
1986,201,0.00,30.54,23.10
1986,202,0.00,27.43,19.04
1986,203,0.00,28.73,15.58
1986,204,0.00,29.99,16.35
1986,205,0.00,31.70,16.99
1986,206,17.89,31.04,19.38
1986,207,3.44,28.49,19.53
1986,208,0.00,29.22,18.29
1986,209,0.00,29.53,18.41
1986,210,0.00,26.92,16.95
1986,211,0.00,28.47,14.68
1986,212,0.00,29.39,16.17
1986,213,10.70,28.14,17.57
1986,214,0.00,27.25,16.44
1986,215,0.00,26.05,13.58
1986,216,0.00,26.69,12.57
1986,217,0.00,28.57,14.80
1986,218,9.61,28.22,16.79
1986,219,2.43,26.54,18.32
1986,220,9.71,27.02,17.46
1986,221,0.00,27.25,16.06
1986,222,24.13,23.14,16.73
1986,223,0.00,23.04,13.07
1986,224,0.00,24.21,9.56
1986,225,0.00,25.96,10.84
1986,226,0.00,29.51,14.31
1986,227,13.05,30.23,18.48
1986,228,0.00,28.68,19.36
1986,229,0.00,29.07,18.46
1986,230,0.00,27.89,17.38
1986,231,0.00,27.59,15.67
1986,232,0.00,28.54,15.48
1986,233,0.00,28.32,17.91
1986,234,0.00,28.00,16.61
1986,235,0.00,27.59,16.41
1986,236,0.00,24.19,10.72
1986,237,0.00,25.85,10.39
1986,238,31.34,26.09,15.56
1986,239,0.00,19.61,13.56
1986,240,0.00,18.45,6.64
1986,241,0.00,21.00,4.65
1986,242,0.00,23.04,6.50
1986,243,0.00,25.24,8.26
1986,244,0.00,26.58,9.81
1986,245,0.00,27.04,12.74
1986,246,0.00,27.50,13.57
1986,247,14.86,27.81,16.99
1986,248,0.00,24.30,13.94
1986,249,0.00,21.39,9.40
1986,250,0.42,18.19,7.84
1986,251,0.00,20.85,4.39
1986,252,0.00,24.71,5.90
1986,253,0.00,28.23,10.29
1986,254,21.33,24.94,17.78
1986,255,0.00,21.19,13.47
1986,256,0.00,23.07,8.10
1986,257,0.00,22.36,11.04
1986,258,0.00,25.24,12.26
1986,259,0.00,19.34,6.76
1986,260,0.00,22.07,5.66
1986,261,10.82,23.08,11.86
1986,262,0.00,24.23,17.14
1986,263,0.00,24.06,16.66
1986,264,0.00,25.00,14.67
1986,265,0.00,28.76,15.66
1986,266,5.59,25.51,18.88
1986,267,12.20,26.11,18.57
1986,268,7.75,30.78,19.99
1986,269,18.23,30.14,19.50
1986,270,9.75,28.23,17.44
1986,271,0.00,30.32,18.21
1986,272,8.04,30.84,20.55
1986,273,8.98,27.07,20.00
1986,274,19.39,22.45,17.12
1986,275,0.00,22.73,17.42
1986,276,15.01,24.04,18.02
1986,277,2.99,25.12,16.16
1986,278,1.28,18.79,7.74
1986,279,0.00,14.60,4.17
1986,280,0.00,18.49,2.46
1986,281,0.00,21.87,6.79
1986,282,0.00,14.89,7.63
1986,283,0.00,15.16,3.17
1986,284,0.00,20.07,3.98
1986,285,8.31,19.05,10.40
1986,286,12.29,15.40,9.85
1986,287,0.00,9.65,4.90
1986,288,0.00,11.36,3.52
1986,289,0.00,11.22,1.10
1986,290,0.00,13.47,3.17
1986,291,0.00,14.55,2.54
1986,292,0.00,16.05,0.23
1986,293,0.00,18.93,1.17
1986,294,0.00,22.82,6.44
1986,295,0.00,22.58,9.54
1986,296,0.00,19.97,11.08
1986,297,0.00,14.95,10.98
1986,298,10.36,15.39,10.21
1986,299,5.16,17.50,12.12
1986,300,3.23,14.00,9.71
1986,301,0.00,17.96,7.10
1986,302,0.00,16.51,8.21
1986,303,0.00,13.94,2.48
1986,304,0.00,19.73,2.27
1986,305,0.00,19.96,8.10
1986,306,0.00,11.01,2.61
1986,307,1.37,9.45,-2.32
1986,308,0.00,7.46,1.85
1986,309,0.00,9.93,3.39
1986,310,0.00,14.09,5.13
1986,311,0.00,17.30,7.89
1986,312,0.00,19.18,10.47
1986,313,0.00,10.95,1.54
1986,314,0.00,5.63,-4.53
1986,315,3.77,3.01,-3.06
1986,316,0.61,1.39,-3.93
1986,317,0.00,-3.48,-10.14
1986,318,0.00,1.35,-11.21
1986,319,0.00,4.21,-3.29
1986,320,0.00,5.41,1.13
1986,321,0.00,7.56,2.13
1986,322,14.97,4.72,0.43
1986,323,0.00,2.76,-6.28
1986,324,13.36,3.63,-2.03
1986,325,0.00,4.23,0.21
1986,326,0.00,7.98,-1.44
1986,327,1.45,7.88,0.44
1986,328,0.00,4.61,-0.71
1986,329,9.66,8.86,-3.27
1986,330,19.76,11.57,1.71
1986,331,0.00,6.74,-0.68
1986,332,0.00,6.07,0.22
1986,333,0.00,3.44,0.12
1986,334,0.00,5.24,0.92
1986,335,9.91,4.35,-0.38
1986,336,11.26,6.35,0.43
1986,337,0.00,4.89,0.30
1986,338,0.00,0.53,-3.31
1986,339,0.00,-0.57,-4.13
1986,340,0.00,3.04,-4.38
1986,341,5.99,5.22,-0.93
1986,342,3.07,6.95,2.25
1986,343,6.50,7.58,2.01
1986,344,0.00,-0.22,-7.42
1986,345,0.00,-0.60,-8.41
1986,346,0.00,-1.50,-8.06
1986,347,0.00,-2.34,-11.96
1986,348,0.00,5.26,-9.01
1986,349,0.00,6.25,-4.35
1986,350,1.95,3.47,-1.97
1986,351,2.57,3.73,0.45
1986,352,1.14,1.81,-0.14
1986,353,0.00,0.45,-1.59
1986,354,0.00,2.60,-1.08
1986,355,0.00,2.83,-2.05
1986,356,0.00,2.29,-4.34
1986,357,0.00,1.54,-4.80
1986,358,3.24,2.09,-2.36
1986,359,0.00,1.93,-0.75
1986,360,0.00,-0.46,-1.76
1986,361,0.00,0.34,-1.55
1986,362,0.00,0.63,-2.80
1986,363,0.00,1.20,-4.69
1986,364,0.00,1.36,-2.67
1986,365,0.00,2.09,-0.44
1987,1,0.00,2.01,-0.46
1987,2,1.66,1.12,-0.59
1987,3,0.00,2.49,-1.63
1987,4,0.00,3.13,-3.54
1987,5,0.00,4.64,-5.77
1987,6,0.00,8.44,-4.24
1987,7,0.00,5.44,-0.14
1987,8,0.00,0.53,-1.44
1987,9,5.10,1.04,-3.17
1987,10,1.97,1.60,-2.19
1987,11,1.48,0.27,-2.95
1987,12,0.00,1.77,-4.99
1987,13,0.00,5.01,-6.82
1987,14,0.61,7.12,0.17
1987,15,0.00,5.03,0.13
1987,16,0.00,-0.83,-4.76
1987,17,0.00,0.24,-5.85
1987,18,2.45,0.21,-3.41
1987,19,13.22,-1.30,-7.19
1987,20,0.00,-2.92,-9.43
1987,21,0.00,-1.98,-12.00
1987,22,1.55,-1.56,-8.00
1987,23,0.48,-8.12,-16.72
1987,24,0.00,-12.41,-20.25
1987,25,0.00,-9.43,-18.99
1987,26,0.00,-5.95,-18.14
1987,27,0.00,-4.03,-16.65
1987,28,0.00,-0.74,-9.90
1987,29,9.95,2.14,-6.11
1987,30,1.71,2.35,-2.64
1987,31,0.00,2.36,-2.58
1987,32,0.00,4.83,-2.28
1987,33,0.00,5.04,-0.12
1987,34,0.00,3.85,0.51
1987,35,0.00,3.32,-2.77
1987,36,0.00,4.45,-6.87
1987,37,0.00,6.97,-5.28
1987,38,0.00,7.32,-2.57
1987,39,0.56,3.94,-7.66
1987,40,0.00,1.01,-11.23
1987,41,0.00,6.25,-6.68
1987,42,0.00,7.38,-4.49
1987,43,0.00,4.39,-2.41
1987,44,0.00,2.06,-5.60
1987,45,0.00,-0.53,-6.62
1987,46,0.00,-4.99,-11.41
1987,47,0.00,-3.53,-12.39
1987,48,0.00,0.23,-8.52
1987,49,0.00,3.84,-7.14
1987,50,0.00,6.16,-10.08
1987,51,0.00,6.90,-9.11
1987,52,0.00,6.84,-5.74
1987,53,0.00,8.26,-1.10
1987,54,0.00,6.52,-3.06
1987,55,0.00,6.45,-5.23
1987,56,0.00,5.92,-5.52
1987,57,0.00,6.08,-4.58
1987,58,0.00,8.17,-2.08
1987,59,7.64,9.96,2.12
1987,60,4.42,9.35,1.72
1987,61,0.96,7.32,0.55
1987,62,0.00,6.02,-1.21
1987,63,0.00,5.28,-4.25
1987,64,0.00,8.93,-0.93
1987,65,0.00,17.93,-0.04
1987,66,0.00,21.73,3.54
1987,67,0.00,19.67,4.10
1987,68,0.00,7.25,-4.16
1987,69,0.00,-0.86,-8.59
1987,70,0.00,3.89,-8.32
1987,71,0.00,5.59,-7.63
1987,72,0.00,6.37,-6.22
1987,73,2.35,6.29,-1.67
1987,74,0.00,3.94,-1.01
1987,75,0.00,5.85,-3.52
1987,76,0.00,7.92,-6.67
1987,77,0.00,11.68,-3.31
1987,78,0.00,12.19,-2.02
1987,79,0.00,11.39,-4.52
1987,80,0.00,11.78,-3.08
1987,81,0.00,15.59,-4.06
1987,82,0.00,18.96,-1.53
1987,83,0.00,20.61,2.19
1987,84,0.83,16.82,4.13
1987,85,0.00,11.26,4.63
1987,86,0.00,13.60,4.63
1987,87,0.00,16.33,3.26
1987,88,12.13,20.76,3.87
1987,89,20.20,8.43,-0.31
1987,90,2.88,2.26,-4.24
1987,91,3.02,6.92,-5.28
1987,92,0.00,3.20,-2.28
1987,93,0.00,2.22,-5.96
1987,94,10.58,4.60,-2.55
1987,95,7.13,7.89,-0.41
1987,96,0.51,10.81,4.02
1987,97,0.00,16.92,5.06
1987,98,0.00,14.29,0.63
1987,99,0.00,17.48,-1.16
1987,100,0.00,19.35,2.35
1987,101,3.37,14.35,6.13
1987,102,0.00,14.27,6.16
1987,103,0.00,18.20,4.04
1987,104,0.00,21.63,8.37
1987,105,2.11,17.64,10.94
1987,106,0.55,15.17,9.30
1987,107,0.00,18.89,7.89
1987,108,0.00,22.52,6.35
1987,109,0.00,24.85,7.48
1987,110,0.00,28.38,9.41
1987,111,0.00,27.59,10.54
1987,112,3.58,18.00,8.22
1987,113,3.33,17.74,8.89
1987,114,0.00,13.85,6.42
1987,115,0.00,14.99,1.49
1987,116,0.00,18.99,5.02
1987,117,4.42,19.93,3.67
1987,118,0.00,18.42,3.18
1987,119,0.00,25.79,4.71
1987,120,0.00,16.33,2.45
1987,121,0.00,15.96,3.07
1987,122,11.98,15.60,7.59
1987,123,7.41,12.49,6.45
1987,124,0.00,14.35,2.64
1987,125,0.00,17.82,2.51
1987,126,0.00,21.44,3.11
1987,127,0.00,20.06,7.49
1987,128,0.00,22.51,4.77
1987,129,0.00,27.45,6.84
1987,130,0.00,29.38,13.42
1987,131,0.00,28.14,14.31
1987,132,0.00,22.24,10.17
1987,133,0.00,26.38,4.97
1987,134,3.22,29.02,11.56
1987,135,0.00,22.10,10.11
1987,136,0.00,26.52,4.17
1987,137,0.00,30.08,10.42
1987,138,12.85,23.89,16.19
1987,139,6.20,23.09,13.10
1987,140,0.00,27.34,14.76
1987,141,0.00,29.59,18.57
1987,142,0.00,27.97,18.63
1987,143,0.00,22.43,12.95
1987,144,0.00,21.58,10.89
1987,145,4.16,24.40,10.14
1987,146,6.90,28.21,14.69
1987,147,0.00,31.48,17.10
1987,148,0.00,32.64,19.68
1987,149,0.00,32.93,20.10
1987,150,19.87,32.10,19.65
1987,151,0.00,28.40,18.11
1987,152,9.09,27.22,18.28
1987,153,29.68,28.27,18.91
1987,154,3.41,25.70,17.17
1987,155,0.00,23.82,12.76
1987,156,0.00,26.80,8.63
1987,157,0.00,28.13,12.74
1987,158,0.00,30.42,15.63
1987,159,11.85,29.43,18.92
1987,160,4.57,22.03,14.31
1987,161,0.00,22.79,8.90
1987,162,4.59,26.97,10.97
1987,163,11.29,28.56,17.48
1987,164,0.00,30.37,18.62
1987,165,0.00,32.00,18.01
1987,166,0.00,31.05,20.65
1987,167,0.00,30.79,16.81
1987,168,0.00,29.54,17.08
1987,169,0.00,30.41,12.65
1987,170,4.64,31.23,16.37
1987,171,26.28,28.67,20.93
1987,172,7.34,29.46,21.22
1987,173,5.29,27.99,20.54
1987,174,0.00,27.45,18.28
1987,175,0.00,29.47,16.19
1987,176,2.56,29.32,17.08
1987,177,0.00,26.36,16.43
1987,178,0.00,24.45,13.36
1987,179,0.00,27.42,10.98
1987,180,20.41,29.11,15.70
1987,181,13.40,25.17,18.56
1987,182,14.27,22.07,18.28
1987,183,4.46,25.90,18.23
1987,184,7.99,28.75,18.58
1987,185,0.00,27.11,16.03
1987,186,7.95,27.22,16.09
1987,187,4.33,28.78,19.34
1987,188,11.32,29.54,19.61
1987,189,5.12,30.94,20.49
1987,190,0.00,31.17,21.48
1987,191,0.00,30.64,20.92
1987,192,0.00,30.85,21.32
1987,193,21.56,31.42,21.04
1987,194,10.09,28.55,19.89
1987,195,0.00,23.16,14.98
1987,196,0.00,23.37,10.74
1987,197,0.00,25.87,13.98
1987,198,0.00,28.87,14.10
1987,199,0.00,31.59,16.85
1987,200,0.00,32.32,19.37
1987,201,0.00,33.44,22.03
1987,202,0.00,32.72,19.26
1987,203,0.00,32.79,21.02
1987,204,0.00,32.72,19.96
1987,205,0.00,33.15,20.51
1987,206,0.00,32.47,21.98
1987,207,2.08,30.07,21.64
1987,208,0.00,28.18,18.21
1987,209,0.00,28.94,14.92
1987,210,0.00,31.02,16.99
1987,211,0.00,31.70,18.47
1987,212,0.00,32.46,19.99
1987,213,19.89,32.21,20.82
1987,214,6.29,34.88,21.81
1987,215,0.00,32.99,20.73
1987,216,0.00,31.04,21.31
1987,217,0.00,26.87,17.99
1987,218,0.00,28.76,14.44
1987,219,0.00,30.25,15.00
1987,220,0.00,28.36,18.76
1987,221,9.56,28.80,20.26
1987,222,0.00,25.70,17.11
1987,223,0.00,27.89,13.62
1987,224,0.00,30.29,15.61
1987,225,0.00,32.64,18.02
1987,226,0.00,33.12,21.49
1987,227,0.00,33.92,19.34
1987,228,0.00,33.85,21.58
1987,229,0.76,31.90,19.64
1987,230,0.00,30.55,13.79
1987,231,0.00,29.25,15.24
1987,232,0.00,29.42,12.73
1987,233,0.00,28.93,16.27
1987,234,4.45,28.18,17.74
1987,235,0.00,24.39,10.78
1987,236,0.00,21.76,7.57
1987,237,7.74,20.82,10.37
1987,238,37.91,23.60,12.84
1987,239,28.09,21.77,16.02
1987,240,5.27,19.77,13.93
1987,241,0.00,24.03,11.27
1987,242,0.00,26.27,12.18
1987,243,7.32,24.39,11.92
1987,244,0.00,22.54,8.59
1987,245,0.00,20.54,10.44
1987,246,0.00,22.96,7.62
1987,247,0.00,26.51,8.12
1987,248,0.00,28.32,11.96
1987,249,0.00,27.31,13.26
1987,250,0.00,29.36,15.34
1987,251,0.00,28.90,15.67
1987,252,0.00,28.09,15.65
1987,253,0.00,29.75,15.29
1987,254,1.20,25.37,17.43
1987,255,2.02,26.03,18.10
1987,256,0.00,26.48,15.41
1987,257,0.00,25.38,12.55
1987,258,5.29,23.36,13.88
1987,259,0.50,26.51,17.46
1987,260,4.60,25.56,18.60
1987,261,3.24,22.83,17.76
1987,262,0.00,23.57,14.26
1987,263,2.45,22.73,10.42
1987,264,0.54,20.55,8.50
1987,265,0.00,19.71,9.79
1987,266,0.00,21.31,9.00
1987,267,0.00,21.53,10.19
1987,268,0.00,20.45,6.79
1987,269,0.00,25.93,4.47
1987,270,0.00,29.30,8.60
1987,271,0.00,27.87,11.87
1987,272,1.99,22.04,11.54
1987,273,2.02,19.44,8.16
1987,274,0.00,17.63,3.68
1987,275,0.00,15.58,5.80
1987,276,0.00,12.89,1.82
1987,277,0.00,18.05,-0.16
1987,278,3.50,20.81,4.64
1987,279,4.34,13.63,7.28
1987,280,2.48,10.01,5.26
1987,281,0.00,12.16,0.96
1987,282,0.00,16.05,2.74
1987,283,3.11,12.31,5.72
1987,284,0.66,10.94,4.33
1987,285,0.00,11.89,1.81
1987,286,0.00,14.71,-1.84
1987,287,0.00,18.41,-0.58
1987,288,0.00,21.49,2.96
1987,289,0.00,21.80,4.58
1987,290,5.26,16.56,7.86
1987,291,0.00,16.89,8.07
1987,292,0.00,17.32,5.62
1987,293,2.66,10.16,3.87
1987,294,0.00,6.97,0.42
1987,295,0.43,10.46,-1.36
1987,296,0.00,13.82,2.17
1987,297,9.69,13.04,1.93
1987,298,0.00,11.22,-1.15
1987,299,5.62,13.03,-1.98
1987,300,8.90,12.00,1.21
1987,301,0.00,10.70,-1.09
1987,302,0.00,12.97,0.06
1987,303,0.00,18.42,1.21
1987,304,0.00,18.03,3.85
1987,305,0.00,21.22,7.36
1987,306,0.00,24.76,10.38
1987,307,0.00,24.04,13.51
1987,308,0.00,20.63,12.86
1987,309,0.00,11.87,0.91
1987,310,0.00,10.46,-2.51
1987,311,3.79,14.05,3.59
1987,312,6.92,16.32,6.00
1987,313,0.00,6.78,0.98
1987,314,0.00,2.99,-0.80
1987,315,0.00,4.75,-3.41
1987,316,0.00,11.84,-2.37
1987,317,0.00,14.35,1.09
1987,318,0.00,14.91,3.15
